OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Macaca,seq_Gorilla,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Macaca,tree_Gorilla,tree_V2,tree_V5,tree_V7,tree_V9,tree_root,is_gappy
976433,469,469,414,414,414,412,469,414,414,414,414,0.02582,0.00832,0.00964,0.00238,0.01105,0.00992,0.08525,0.0022,0.02619,0.07304,0,1
976663,350,350,350,350,350,298,350,350,350,350,350,0.00949,0.00776,0.00289,0.00583,0.0001,0.01374,0.04762,0.00333,0.01402,0.02936,0,1
976666,553,552,553,553,553,553,553,553,553,553,553,0.0257,0.01963,0.00181,0.0001,0.01237,0.00181,0.02638,0.0001,0.00974,0.0397,0,1
976667,538,566,566,566,566,566,538,566,566,566,538,0.03489,0.0616,0.00532,0.0001,0.00482,0.00177,0.06882,0.0001,0.01505,0.11005,0,1
976682,451,446,474,468,468,471,446,468,468,468,468,0.08351,0.0546,0.0043,0.00426,0.05213,0.10416,0.19579,0.00612,0.03619,0.13896,0,1
976834,350,344,375,375,376,375,350,375,375,376,350,0.05563,0.0634,0.00273,0.00271,0.02404,0.01367,0.18251,0.0001,0.01824,0.214,0,1
976868,190,192,190,190,190,190,190,190,190,190,190,0.05005,0.09693,0.0001,0.0001,0.0041,0.00538,0.04378,0.0001,0.01211,0.12323,0,1
976898,947,911,912,925,925,917,914,925,925,925,914,0.14407,0.13922,0.01436,0.00447,0.01833,0.0149,0.25966,0.0039,0.03163,0.35385,0,1
977334,913,1018,1027,913,913,913,913,913,913,913,913,0.01071,0.01319,0.00109,0.00437,0.00979,0.00329,0.03145,0.00109,0.00571,0.03348,0,1
977338,703,703,714,714,594,714,703,714,714,714,714,0.01879,0.01511,0.00568,0.00425,0.02237,0.00134,0.06328,0.00435,0.01943,0.05261,0,1
977469,347,344,350,344,344,344,344,344,344,344,344,0.03997,0.04278,0.00299,0.00603,0.03032,0.00906,0.05376,0.00604,0.01663,0.06622,0,1
977543,3720,3245,4127,4168,4130,4061,3194,4167,4167,4166,3194,0.10316,0.12249,0.00963,0.00997,0.04411,0.01048,0.23294,0.00109,0.0216,0.31132,0,1
977549,597,603,615,615,615,618,606,615,615,615,606,0.0954,0.09296,0.00626,0.00599,0.0385,0.03695,0.11017,0.00392,0.01397,0.15465,0,1
977554,190,189,189,189,179,189,189,189,189,189,189,0.07292,0.10474,0.00516,0.01043,0.18527,0.01009,0.26793,0.00568,0.0565,0.1874,0,1
977557,192,190,208,208,194,208,191,208,208,194,191,0.18619,0.13156,0.00475,0.00954,0.0518,0.00662,0.20532,0.00804,0.02907,0.33972,0,1
977684,296,296,302,302,302,302,296,302,302,302,296,0.00312,0.03184,0.0001,0.00334,0.00304,0.01011,0.05572,0.0001,0.00709,0.07035,0,1
977827,977,977,977,977,978,977,977,977,977,977,977,0.01392,0.0123,0.00206,0.0001,0.00846,0.00308,0.0252,0.00104,0.00088,0.03066,0,1
977898,1245,1246,1247,1247,1247,1379,1246,1247,1247,1247,1247,0.02208,0.02781,0.00404,0.00481,0.01045,0.07755,0.09856,0.00197,0.0079,0.04092,0,1
978035,709,695,707,707,707,722,706,707,707,707,707,0.03834,0.02242,0.00282,0.0001,0.02351,0.07655,0.11695,0.00118,0.0071,0.07164,0,1
978045,381,400,536,536,510,536,393,536,536,536,393,0.17206,0.24365,0.00691,0.00984,0.09819,0.03851,0.43679,0.01296,0.00951,0.58225,0,1
978047,435,436,428,428,428,429,435,428,428,428,435,0.0593,0.09762,0.00709,0.00944,0.06332,0.03961,0.24509,0.00901,0.00952,0.27939,0,1
978125,148,147,147,147,147,147,147,147,147,147,147,0.0645,0.10431,0.0001,0.00692,0.02816,0.01384,0.02286,0.0001,0.01355,0.09901,0,1
978180,494,497,497,497,497,497,497,497,497,497,497,0.06396,0.01394,0.0001,0.0001,0.00087,0.00405,0.09232,0.0001,0.02159,0.13065,0,1
978204,201,200,200,203,197,131,200,200,200,197,200,0.02884,0.02821,0.00506,0.0001,0.0001,0.00776,0.05527,0.0001,0.01147,0.06488,0,1
978313,341,340,377,346,359,346,341,359,359,359,336,0.01754,0.03575,0.0001,0.01173,0.03315,0.0001,0.13463,0.0001,0.01012,0.13723,0,1
978394,1018,1018,1019,1019,1019,682,1017,1019,1019,1019,1019,0.02059,0.01525,0.0001,0.00685,0.0108,0.02869,0.12324,0.01191,0.02361,0.09153,0,1
978397,1409,1410,1410,1410,1418,1410,1409,1410,1410,1410,1409,0.01103,0.01396,0.0001,0.0001,0.00508,0.00071,0.0216,0.00072,0.00211,0.03049,0,1
978403,716,717,716,716,716,716,716,716,716,716,716,0.01741,0.01,0.00139,0.0001,0.0051,0.00552,0.05464,0.00158,0.0032,0.06334,0,1
978499,609,597,613,613,637,613,597,613,613,613,597,0.06251,0.02704,0.0017,0.0017,0.02724,0.00336,0.1087,0.00345,0.00963,0.14398,0,1
978528,524,524,512,512,512,519,524,512,512,512,524,0.02809,0.04774,0.0001,0.00193,0.03359,0.00387,0.08798,0.00385,0.01863,0.10214,0,1
978535,530,530,596,544,544,544,530,544,544,544,530,0.0394,0.06235,0.00186,0.0001,0.01415,0.00373,0.08122,0.0001,0.00277,0.12942,0,1
978541,513,513,517,516,518,536,513,516,516,516,516,0.04924,0.01957,0.00264,0.01096,0.07301,0.01852,0.14341,0.00657,0.01893,0.11963,0,1
978550,533,533,534,534,534,561,533,534,534,534,533,0.05938,0.08301,0.00756,0.00186,0.00939,0.00815,0.05037,0.00162,0.016,0.10821,0,1
978556,491,491,491,491,491,495,491,491,491,491,491,0.02227,0.05487,0.00604,0.00819,0.05975,0.00643,0.11851,0.00582,0.02252,0.11363,0,1
978557,501,499,504,504,504,565,499,504,504,504,499,0.02012,0.05262,0.00199,0.00397,0.021,0.03739,0.11422,0.00189,0.01361,0.11583,0,1
978563,503,503,504,504,504,507,503,504,504,504,503,0.04278,0.03127,0.00199,0.0001,0.01454,0.004,0.07556,0.004,0.01842,0.09392,0,1
978580,514,514,448,514,514,514,514,514,514,514,514,0.02999,0.02594,0.01578,0.0033,0.01536,0.00511,0.08279,0.00328,0.00446,0.08926,0,1
978595,524,523,524,524,524,524,524,524,524,524,524,0.05328,0.0373,0.00583,0.00576,0.06932,0.00901,0.11189,0.00068,0.02506,0.09585,0,1
978720,526,490,521,521,521,521,526,521,521,521,526,0.06546,0.05039,0.00193,0.00194,0.01967,0.00383,0.10357,0.00198,0.00192,0.14936,0,1
982723,544,544,549,549,549,552,544,549,549,549,544,0.04424,0.04332,0.00524,0.00265,0.01497,0.0153,0.09622,0.00517,0.01625,0.10892,0,1
982731,687,687,693,693,692,693,687,693,693,687,687,0.04302,0.03568,0.00471,0.00989,0.02824,0.00866,0.09054,0.00219,0.01051,0.10532,0,1
982732,427,425,427,427,427,427,425,427,427,427,425,0.01922,0.02032,0.0001,0.0001,0.0051,0.00238,0.02313,0.0001,0.0069,0.03417,0,1
982747,834,834,830,830,830,830,834,830,830,830,834,0.02562,0.02358,0.0001,0.00245,0.0163,0.00961,0.07009,0.00282,0.01273,0.07337,0,1
982811,1909,2018,1918,1918,1918,1898,1909,1918,1918,1918,1909,0.02734,0.03699,0.00106,0.00157,0.00557,0.00109,0.03837,0.00051,0.00828,0.06499,0,1
982870,232,232,330,324,325,311,232,325,325,325,325,0.03636,0.03513,0.00639,0.0032,0.01034,0.00345,0.10705,0.00326,0.03934,0.09443,0,1
982877,254,248,248,248,248,248,248,248,248,248,248,0.02298,0.01078,0.00406,0.0122,0.02303,0.0001,0.09404,0.0001,0.01437,0.09044,0,1
982924,2198,2201,2202,2202,2202,2202,2201,2202,2202,2202,2201,0.01994,0.01393,0.00137,0.00137,0.00458,0.00182,0.02397,0.0001,0.00509,0.037,0,1
982925,1069,1065,1101,1101,1101,1101,1066,1101,1101,1101,1066,0.0757,0.07864,0.00637,0.00272,0.01503,0.00453,0.06459,0.00271,0.00993,0.12423,0,1
983021,996,990,911,1001,911,1001,998,1001,1001,1001,998,0.04001,0.06474,0.01105,0.00713,0.02625,0.00604,0.05656,0.0031,0.01923,0.08793,0,1
983032,875,828,868,868,869,868,860,868,868,869,860,0.05986,0.06546,0.00474,0.00355,0.01266,0.00354,0.07751,0.0001,0.01128,0.12696,0,1
983180,565,565,570,570,570,570,565,570,570,570,565,0.03418,0.0389,0.00174,0.00523,0.00974,0.00707,0.10832,0.00166,0.01602,0.12412,0,1
983294,167,166,163,163,163,163,166,163,163,163,166,0.12927,0.13651,0.0001,0.01215,0.05792,0.01217,0.08932,0.00903,0.01,0.16791,0,1
983297,869,875,892,892,875,880,875,892,892,892,892,0.01125,0.00508,0.00454,0.0001,0.02814,0.00796,0.07903,0.00122,0.0095,0.06214,0,1
983313,181,181,180,179,180,180,181,180,180,180,181,0.02697,0.01822,0.0001,0.0001,0.02459,0.01105,0.10834,0.0001,0.00903,0.11073,0,1
983445,240,240,239,239,235,265,240,239,239,235,240,0.01951,0.08264,0.0001,0.0001,0.01223,0.00425,0.04562,0.0001,0.00939,0.11463,0,1
983455,523,513,468,530,529,526,520,530,530,529,517,0.07607,0.10733,0.05198,0.00954,0.05407,0.02015,0.32527,0.0034,0.03519,0.34203,0,1
983482,977,1022,972,972,991,967,976,972,972,976,976,0.07593,0.03693,0.00313,0.0001,0.05745,0.0095,0.11557,0.0001,0.01797,0.13405,0,1
983664,1813,1153,1121,1843,1122,1843,1811,1843,1843,1800,1811,0.0644,0.07825,0.00097,0.00785,0.01695,0.00775,0.13782,0.0001,0.00965,0.19858,0,1
983678,190,190,189,189,189,189,190,189,189,189,190,0.01051,0.01121,0.0001,0.0001,0.0001,0.00527,0.06346,0.00525,0.00525,0.06415,0,1
983722,493,493,493,493,493,557,493,493,493,493,493,0.01509,0.01441,0.0001,0.00202,0.0064,0.00202,0.04403,0.0001,0.00992,0.04719,0,1
983936,703,703,702,702,704,702,703,702,702,704,703,0.03323,0.02679,0.00286,0.0001,0.01001,0.00431,0.04876,0.00142,0.01024,0.06744,0,1
983946,855,855,849,849,773,846,853,849,849,859,851,0.09189,0.10958,0.00354,0.0071,0.09814,0.01548,0.25088,0.00242,0.01142,0.26232,0,1
984008,260,261,262,262,262,300,261,262,262,262,262,0.02935,0.01476,0.00771,0.00385,0.01897,0.08878,0.15353,0.0001,0.0122,0.08191,0,1
984048,442,442,447,447,411,406,442,447,447,420,420,0.01301,0.00296,0.00223,0.0001,0.02622,0.00744,0.05357,0.0001,0.01172,0.04036,0,1
984131,766,766,552,770,552,770,766,770,770,770,763,0.02469,0.02811,0.0018,0.0001,0.01019,0.00396,0.07065,0.00256,0.01861,0.07579,0,1
984207,1226,1216,1216,1216,1216,1205,1216,1216,1216,1216,1216,0.01609,0.0253,0.00246,0.0001,0.00494,0.00584,0.0283,0.0001,0.00332,0.04445,0,1
984265,630,629,631,631,631,631,629,631,631,631,631,0.04565,0.03281,0.0001,0.00316,0.03375,0.00082,0.11427,0.00394,0.0528,0.10002,0,1
984272,670,571,643,669,601,673,669,669,669,669,669,0.01158,0.0245,0.00698,0.00675,0.00275,0.00579,0.09584,0.0057,0.01281,0.09485,0,1
984305,147,147,147,147,147,185,147,147,147,147,147,0.03604,0.02896,0.00688,0.01368,0.02832,0.01392,0.08105,0.0001,0.02154,0.08164,0,1
984348,474,474,469,469,469,469,474,469,469,469,469,0.02532,0.02855,0.00217,0.011,0.01935,0.00863,0.06424,0.00223,0.01645,0.0631,0,1
984375,472,472,470,470,470,470,472,470,470,470,472,0.04024,0.03306,0.0001,0.00652,0.01104,0.00436,0.21308,0.00214,0.01091,0.23374,0,1
984507,445,445,468,445,445,468,445,468,468,445,445,0.00222,0.00227,0.00141,0.00635,0.0001,0.0001,0.026,0.00326,0.0001,0.01867,0,1
984515,576,578,576,576,576,576,576,576,576,576,576,0.00348,0.00176,0.0001,0.0001,0.00195,0.00174,0.01504,0.0001,0.00508,0.0117,0,1
984587,642,642,600,642,600,642,642,642,642,642,642,0.00636,0.00152,0.0001,0.0001,0.00167,0.00156,0.00959,0.0001,0.00156,0.01283,0,1
984671,356,356,358,358,257,272,356,358,356,356,356,0.0001,0.03467,0.00313,0.00837,0.06744,0.0001,0.13106,0.0001,0.01245,0.09829,0,1
984693,410,410,402,418,419,421,414,418,419,419,414,0.12686,0.11812,0.0508,0.00891,0.05674,0.01589,0.27488,0.00519,0.02919,0.31657,0,1
984786,473,473,448,477,448,532,473,477,477,477,477,0.02247,0.02224,0.00453,0.00859,0.02318,0.00397,0.06923,0.00245,0.01825,0.06241,0,1
984788,1881,1873,1888,1882,1514,1882,1878,1882,1882,1880,1878,0.02284,0.04427,0.00549,0.00649,0.02127,0.00508,0.10502,0.00318,0.01134,0.12802,0,1
984796,287,416,233,233,233,331,282,233,233,233,231,0.04578,0.11244,0.0001,0.01771,0.06887,0.10629,0.24685,0.00741,0.03487,0.21813,0,1
984833,593,593,601,601,601,601,593,601,601,601,593,0.04126,0.0171,0.01019,0.00337,0.03217,0.00848,0.13413,0.00159,0.02235,0.14128,0,1
985059,193,192,200,200,202,200,193,200,200,200,193,0.06626,0.14471,0.0001,0.01588,0.04667,0.01059,0.25244,0.0001,0.03402,0.34726,0,1
985096,1353,1349,1320,1348,1318,1310,1349,1347,1347,1348,1348,0.0059,0.01142,0.01093,0.00237,0.00619,0.00231,0.02161,0.00156,0.0047,0.01583,0,1
985195,1234,1234,1247,1247,1247,1247,1234,1247,1247,1247,1234,0.03078,0.01652,0.0001,0.00241,0.0136,0.00266,0.06047,0.00144,0.00758,0.07764,0,1
985197,251,240,240,241,240,241,240,240,240,240,240,0.03237,0.0334,0.00421,0.0001,0.00424,0.0042,0.01599,0.0001,0.00849,0.0367,0,1
985207,424,424,426,423,426,417,424,426,426,426,424,0.02518,0.01879,0.00509,0.0001,0.02416,0.0001,0.03655,0.00254,0.00443,0.03756,0,1
985211,432,469,432,432,432,432,432,432,432,432,432,0.04902,0.04777,0.0001,0.00236,0.03937,0.00709,0.07676,0.0001,0.00408,0.08641,0,1
985216,430,430,430,430,430,434,430,430,430,430,430,0.0079,0.0278,0.00234,0.0001,0.025,0.0071,0.06157,0.00469,0.01396,0.06437,0,1
985627,237,237,216,237,237,237,237,237,237,237,237,0.0001,0.00841,0.0001,0.0001,0.0001,0.00846,0.00635,0.0001,0.00422,0.00209,0,1
985679,342,315,342,342,342,342,342,342,342,342,342,0.1665,0.07111,0.0001,0.01453,0.01162,0.01173,0.02172,0.00279,0.01496,0.15593,0,1
985784,500,496,501,501,501,362,500,501,501,501,500,0.04344,0.06532,0.0001,0.00596,0.01436,0.01067,0.06514,0.00291,0.00291,0.11609,0,1
985787,637,637,667,667,698,698,637,667,700,698,637,0.06268,0.06007,0.0046,0.00768,0.02689,0.01813,0.14185,0.00484,0.02719,0.15921,0,1
985797,136,136,138,138,138,138,136,138,138,138,136,0.07099,0.08396,0.0001,0.0001,0.00715,0.01629,0.12212,0.00792,0.01714,0.17265,0,1
986029,343,343,344,344,344,344,343,344,344,344,343,0.02468,0.05879,0.0001,0.0001,0.02908,0.0001,0.05926,0.00298,0.01185,0.08897,0,1
986109,417,417,417,417,419,417,417,417,417,417,417,0.0239,0.00837,0.00241,0.00242,0.00541,0.00242,0.04363,0.00241,0.00423,0.05847,0,1
986143,471,535,475,475,449,476,471,475,475,475,471,0.06975,0.046,0.00642,0.00428,0.01706,0.05153,0.13209,0.0001,0.0198,0.13052,0,1
986150,2118,2109,2118,2120,2120,2123,2110,2120,2120,2120,2110,0.06106,0.0523,0.0019,0.0019,0.01867,0.00234,0.08561,0.00146,0.01856,0.12475,0,1
986160,1940,1867,1950,1950,1905,1888,1940,1950,1935,1936,1940,0.04722,0.05211,0.00785,0.00888,0.02292,0.00802,0.14143,0.00078,0.01474,0.16915,0,1
986167,1053,1067,1051,1051,1049,1066,1052,1051,1051,1051,1052,0.01591,0.05869,0.00334,0.00341,0.00394,0.0269,0.04387,0.00093,0.00729,0.06837,0,1
986180,648,651,679,679,679,635,650,679,679,679,644,0.06849,0.07768,0.00787,0.01198,0.04385,0.00863,0.19784,0.00304,0.05539,0.20511,0,1
986428,1664,1656,1622,1622,1620,1622,1641,1622,1622,1622,1641,0.11617,0.10076,0.00977,0.01433,0.04438,0.01278,0.23535,0.00219,0.0293,0.3057,0,1
986440,130,127,127,127,127,127,130,127,127,127,126,0.12815,0.19426,0.0001,0.0001,0.00754,0.15776,0.1737,0.00435,0.02978,0.18042,0,1
986450,528,549,503,503,503,481,529,503,503,504,529,0.0707,0.14222,0.00199,0.00396,0.02904,0.03434,0.14394,0.00039,0.01573,0.2361,0,1
986561,1107,1105,1114,1114,1113,1115,1106,1114,1114,1113,1106,0.0142,0.0214,0.00271,0.00271,0.00488,0.00908,0.05489,0.0009,0.00421,0.063,0,1
986574,381,378,387,381,381,386,376,381,381,381,376,0.01926,0.09235,0.00257,0.00521,0.0192,0.08129,0.06945,0.00256,0.01041,0.0701,0,1
986594,488,488,474,488,464,488,488,488,488,488,488,0.00748,0.01154,0.0042,0.0001,0.01773,0.00205,0.04507,0.00205,0.01253,0.03784,0,1
986595,401,398,406,392,406,392,401,392,392,406,401,0.10134,0.10046,0.00762,0.0001,0.03032,0.01793,0.18578,0.00766,0.02493,0.24426,0,1
986672,266,311,264,264,204,264,264,264,264,264,264,0.08851,0.10544,0.0001,0.0001,0.04645,0.01847,0.13358,0.0001,0.00811,0.19257,0,1
986712,185,203,205,207,140,205,204,205,205,205,204,0.0691,0.00642,0.00498,0.0001,0.03952,0.0001,0.11195,0.00498,0.0001,0.14154,0,1
986718,499,500,499,499,499,499,499,499,499,499,499,0.0292,0.03481,0.00202,0.00404,0.01887,0.00808,0.10949,0.00408,0.03144,0.10474,0,1
986722,1520,1517,1533,1548,1534,1514,1517,1548,1548,1549,1517,0.07116,0.08903,0.00647,0.00306,0.02871,0.03382,0.14261,0.00532,0.01237,0.18544,0,1
986728,665,663,610,670,610,608,665,670,670,670,665,0.05576,0.07935,0.0001,0.00151,0.01149,0.00329,0.05545,0.00151,0.01289,0.11863,0,1
986729,584,581,500,577,499,578,580,577,577,576,576,0.0017,0.00347,0.0001,0.0001,0.0001,0.0001,0.01055,0.0001,0.01232,0.0017,0,1
986731,309,306,310,310,310,319,310,310,310,310,310,0.02797,0.0526,0.00651,0.00324,0.01427,0.0001,0.05559,0.0001,0.01212,0.08957,0,1
986740,638,684,499,636,587,636,643,636,636,633,633,0.01114,0.00652,0.00601,0.0001,0.02821,0.0001,0.05277,0.00317,0.00605,0.0357,0,1
986741,390,391,393,393,393,393,387,393,393,393,387,0.083,0.044,0.0001,0.0001,0.02876,0.0026,0.08355,0.0001,0.01698,0.13779,0,1
986742,680,680,664,680,680,681,680,680,680,680,680,0.00145,0.00297,0.00607,0.0001,0.0001,0.00147,0.01121,0.0001,0.00147,0.00664,0,1
986813,1068,1073,1076,1076,1075,1076,1073,1076,1076,1075,1073,0.05286,0.04172,0.00475,0.00667,0.02192,0.00666,0.06665,0.0019,0.01107,0.09759,0,1
986850,1934,1933,1941,1941,1939,1937,1934,1941,1941,1942,1934,0.01847,0.02434,0.00576,0.00313,0.01379,0.00489,0.05108,0.00194,0.00743,0.06029,0,1
986863,595,626,597,597,597,625,595,597,597,597,595,0.01033,0.04823,0.00167,0.0001,0.0242,0.02465,0.02142,0.0001,0.00645,0.03855,0,1
986864,477,442,477,477,477,477,477,477,477,477,477,0.01642,0.02336,0.00633,0.00211,0.0178,0.0001,0.07115,0.00422,0.01859,0.06537,0,1
986969,1291,1240,1290,1290,1292,1290,1289,1290,1290,1292,1292,0.00969,0.01011,0.0001,0.00232,0.0103,0.00388,0.03583,0.0001,0.00844,0.03363,0,1
986977,1462,1465,1464,1464,1464,1464,1464,1464,1464,1464,1464,0.00968,0.0258,0.0001,0.0001,0.00203,0.00068,0.01209,0.0001,0.0048,0.0324,0,1
986987,816,816,824,824,824,824,816,824,824,824,816,0.02473,0.02598,0.0001,0.00243,0.00471,0.0001,0.04003,0.00122,0.00141,0.06095,0,1
987196,314,306,308,305,305,305,306,305,305,305,305,0.02982,0.03313,0.03108,0.00547,0.03809,0.01001,0.12595,0.00504,0.00655,0.1164,0,1
987202,669,664,665,665,665,665,664,665,665,665,664,0.05934,0.03369,0.00153,0.00154,0.0242,0.00855,0.17769,0.0041,0.02213,0.20635,0,1
987204,599,589,533,533,532,533,589,533,533,532,589,0.12267,0.06329,0.00193,0.00991,0.02216,0.0043,0.2115,0.00359,0.02971,0.29096,0,1
987262,830,832,837,837,837,837,832,837,837,837,837,0.00485,0.00119,0.0012,0.0001,0.01477,0.0012,0.01044,0.0012,0.00118,0.00052,0,1
987297,2643,2601,2595,2608,2598,2411,2644,2608,2608,2607,2644,0.01781,0.05061,0.01627,0.00432,0.0287,0.00684,0.0776,0.00226,0.01208,0.09759,0,1
987309,789,708,861,795,795,620,790,795,795,795,790,0.02424,0.01248,0.00125,0.00895,0.01931,0.00929,0.07768,0.0005,0.00738,0.08261,0,1
987316,673,672,672,671,670,671,672,671,671,671,672,0.02059,0.00846,0.0001,0.0001,0.01059,0.003,0.03606,0.0015,0.0001,0.04606,0,1
987328,607,607,607,581,581,524,607,581,581,581,607,0.02598,0.00419,0.00348,0.0001,0.0032,0.0039,0.00844,0.00183,0.00367,0.02543,0,1
987336,403,411,490,490,486,490,411,490,490,487,411,0.10965,0.07733,0.00205,0.00614,0.02189,0.01028,0.20499,0.0001,0.0301,0.27426,0,1
987337,470,464,472,472,472,471,464,472,472,472,464,0.12083,0.14714,0.0001,0.00857,0.01622,0.00214,0.17833,0.0001,0.00342,0.30925,0,1
987380,596,585,586,586,586,586,585,586,586,586,585,0.07495,0.08217,0.00344,0.00686,0.02093,0.00861,0.12834,0.00168,0.01947,0.18243,0,1
987688,654,651,652,652,652,652,654,652,652,652,654,0.04192,0.17326,0.01103,0.0047,0.02733,0.00786,0.02892,0.00154,0.00957,0.17485,0,1
987714,462,459,458,458,458,458,459,458,458,458,459,0.06023,0.02148,0.00439,0.00218,0.01923,0.00661,0.18007,0.00438,0.01426,0.21727,0,1
987799,2312,2316,2315,2315,1438,2316,2316,2315,2315,2304,2316,0.04137,0.04036,0.00303,0.0026,0.01535,0.00571,0.06855,0.0008,0.00598,0.09457,0,1
987896,772,772,771,771,772,693,772,771,771,772,772,0.00663,0.00117,0.00129,0.0001,0.00272,0.01176,0.02239,0.00119,0.01319,0.00407,0,1
987897,861,862,738,738,735,721,861,738,738,738,861,0.00736,0.07832,0.00546,0.00273,0.0334,0.00695,0.17229,0.0001,0.00392,0.2172,0,1
987898,931,960,930,930,930,962,929,930,930,930,927,0.01773,0.00973,0.00327,0.00218,0.01399,0.00326,0.052,0.00108,0.00599,0.05573,0,1
987902,1074,1080,1074,1074,1074,908,1074,1074,1074,1074,1074,0.00465,0.00936,0.0001,0.00093,0.00511,0.00228,0.02539,0.00099,0.00807,0.02441,0,1
987907,664,666,664,666,668,664,664,664,664,664,664,0.00801,0.01019,0.00611,0.0015,0.02379,0.00911,0.05369,0.00312,0.00749,0.0401,0,1
987910,834,834,833,833,833,833,833,833,833,833,833,0.01681,0.03063,0.0001,0.00242,0.00915,0.00487,0.04653,0.0012,0.01702,0.05527,0,1
987913,785,802,785,785,785,785,785,785,785,785,785,0.00525,0.00541,0.0001,0.00384,0.00548,0.00381,0.01872,0.0026,0.00386,0.01383,0,1
987982,240,240,241,241,241,241,240,241,241,241,240,0.09214,0.0678,0.00909,0.0178,0.05176,0.00916,0.14137,0.00405,0.02987,0.18174,0,1
988081,197,197,210,210,210,205,197,210,210,210,197,0.23289,0.08194,0.00481,0.0001,0.00046,0.01514,0.31216,0.00949,0.08364,0.44627,0,1
988084,306,305,309,308,309,387,305,308,308,309,309,0.08448,0.04349,0.00419,0.01231,0.04897,0.11433,0.23659,0.00947,0.03258,0.17417,0,1
988093,803,803,802,802,802,802,803,802,802,802,803,0.01158,0.0166,0.00126,0.00126,0.0001,0.0001,0.03597,0.0001,0.00757,0.04374,0,1
988163,1268,1269,1274,1274,1274,1124,1270,1274,1274,1274,1270,0.0496,0.04957,0.00711,0.00231,0.0232,0.00796,0.07527,0.00381,0.01291,0.10104,0,1
988171,815,779,871,871,872,848,883,871,871,867,883,0.03145,0.02573,0.00117,0.00117,0.00963,0.00481,0.04938,0.0001,0.00492,0.0711,0,1
988176,328,328,327,327,331,327,328,327,327,327,328,0.05121,0.01756,0.00611,0.0001,0.01792,0.00616,0.06077,0.0001,0.01298,0.09283,0,1
988232,337,336,330,330,330,330,336,330,330,330,336,0.08873,0.14721,0.0001,0.0001,0.02686,0.00655,0.26998,0.00241,0.06325,0.34738,0,1
988239,292,296,275,292,292,292,292,292,292,292,292,0.04337,0.02084,0.00735,0.0173,0.01472,0.0064,0.09592,0.0042,0.01078,0.10702,0,1
988274,202,202,210,210,208,210,202,210,210,209,202,0.07312,0.07088,0.00482,0.0146,0.05039,0.02955,0.13799,0.0001,0.01471,0.16072,0,1
988288,1321,1327,1340,1338,1279,1219,1325,1342,1342,1338,1318,0.01742,0.00913,0.00155,0.00304,0.00986,0.00596,0.06452,0.0001,0.00791,0.06807,0,1
988298,1130,1101,1100,1101,1101,1103,1101,1100,1100,1100,1101,0.02537,0.02858,0.0065,0.00744,0.01592,0.00559,0.09421,0.00091,0.00962,0.10481,0,1
988337,614,574,664,664,669,664,639,664,664,664,639,0.07139,0.10778,0.01388,0.0046,0.05828,0.01417,0.19848,0.00436,0.03444,0.24799,0,1
988412,182,182,182,182,175,183,182,182,182,182,182,0.12998,0.11102,0.0001,0.0001,0.13053,0.0056,0.12104,0.0001,0.07847,0.12049,0,1
988628,565,593,622,622,615,622,587,622,622,615,587,0.0818,0.09105,0.00313,0.0068,0.03919,0.00186,0.16425,0.0033,0.03187,0.21333,0,1
988641,1889,1884,1911,1910,1906,1911,1892,1911,1911,1910,1892,0.06092,0.06663,0.00374,0.00481,0.02117,0.00957,0.15373,0.00117,0.01308,0.19771,0,1
988647,928,928,928,926,928,928,928,928,928,928,928,0.03855,0.03625,0.00759,0.00542,0.01801,0.00231,0.09138,0.00418,0.01665,0.1015,0,1
988648,704,704,705,705,705,732,704,705,705,705,704,0.07191,0.04081,0.00676,0.00651,0.03616,0.03461,0.10496,0.00297,0.0081,0.13416,0,1
988651,470,469,469,469,469,469,470,469,469,469,470,0.05967,0.02921,0.00217,0.00874,0.02256,0.00435,0.07228,0.00218,0.00827,0.10939,0,1
