,OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
10476,811329,575,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,87,71,0.8160919540229885,0,1e-06,1e-06,-7718.07,1.0,0.0,0.11188
10477,809321,1643,1312,1177,135,22,Mus,409,Macaca,0.0725944779505339,490,16.19753086419753,2.0,1,1,Mus,393,Macaca,490,1042,2.126530612244898,1,2.08189,1384.2,-19194.9,664.8766265,2881.752138,0.18334
10478,809323,1066,1518,776,742,62,Gorilla,168,Pan,0.1294559099437148,171,38.92307692307692,5.0,5,1,Rattus,162,Pan,171,34,0.1988304093567251,1,0.545347,493.846,-8261.05,905.5628801,269.3174346,0.33012
10479,975711,345,131,74,57,11,Pan,14,Rattus,0.0345191040843214,27,3.852941176470588,3.0,3,1,Rattus,8,Gorilla,27,17,0.6296296296296297,1,0.38798,114.45,-3209.05,294.9894324,44.404311,0.44487
10480,975794,689,426,279,147,1,Rattus,95,Pan,0.0562079430003958,96,26.625,29.0,29,1,Mus,66,Pan,96,132,1.375,1,3.67492,1460.1,-7177.61,397.3147715,5365.750692,0.13542
10481,975796,1021,277,176,101,18,Homo,72,Macaca,0.0246638767696554,91,6.441860465116279,4.0,1,1,Mus,46,Macaca,91,75,0.8241758241758241,1,1.56774,1287.94,-10188.0,821.5265286,2019.1550556,0.13884
10482,938529,813,967,951,16,1,V5,285,Pan,0.1081292631108129,375,53.72222222222222,1.0,1,1,Pan,284,Mus,375,935,2.493333333333333,1,4.05301,1439.98,-10169.4,355.2865648,5836.2533398,0.26912
10483,938530,529,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,375,935,2.493333333333333,0,1e-06,1e-06,-6074.82,1.0,0.0,0.08636
10484,815247,741,73,73,0,0,Mus,73,Rattus,0.0089559563243773,73,73.0,73.0,73,0,Mus,73,Rattus,73,73,1.0,1,2.06252,1193.37,-5640.65,578.5980257,2461.3494924,0.03524
10485,815248,846,959,724,235,47,Mus,230,Gorilla,0.1030517945411562,333,41.69565217391305,30.0,30,15,Macaca,183,Gorilla,333,489,1.4684684684684686,1,14.7222,1352.66,-9327.12,91.8789311,19914.131052,0.07505
10486,815256,1804,239,124,115,8,Macaca,39,Mus,0.0120439427534771,47,2.5698924731182795,1.0,1,1,Mus,10,Mus,47,9,0.1914893617021276,1,0.241547,391.584,-17274.1,1621.1503351,94.5859404,0.47491
10487,815271,430,46,26,20,4,Mus,6,Gorilla,0.0097251585623678,10,4.181818181818182,4.0,4,4,Mus,6,Gorilla,10,6,0.6,1,1.08892,401.18,-3761.43,368.420086,436.8529256,0.15598
10488,985613,465,216,116,100,8,Pan,28,Macaca,0.0422287390029325,36,10.285714285714286,12.0,12,8,Mus,16,Macaca,36,16,0.4444444444444444,1,11.0224,1688.06,-3352.65,153.1481347,18606.472544,0.01711
10489,985657,75,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,36,16,0.4444444444444444,0,1e-06,1e-06,-602.841,1.0,0.0,0.041
10490,985669,746,215,136,79,15,Rattus,39,Gorilla,0.026200341213746,54,4.886363636363637,5.0,1,1,Mus,19,Mus,54,57,1.0555555555555556,1,1.61633,957.241,-6833.95,592.2311657,1547.2173455,0.16674
10491,996427,185,427,227,200,5,Gorilla,62,Mus,0.2098280098280098,67,19.40909090909091,13.5,35,5,Rattus,35,Mus,67,27,0.4029850746268656,1,2.21024,221.954,-1611.44,100.4207688,490.571609,0.46279
10492,997853,932,260,130,130,2,Gorilla,26,Mus,0.0253609051892313,26,13.0,13.0,2,2,Mus,24,Mus,26,0,0.0,1,31.9843,1288.28,-11532.3,40.2785116,41204.734004,0.01479
10493,1000075,357,153,87,66,8,Homo,22,Mus,0.0389610389610389,41,3.731707317073171,3.0,1,1,Rattus,18,Pan,41,21,0.5121951219512195,1,1.68829,430.317,-3379.98,254.8833435,726.4998879,0.25324
10494,1000132,90,69,36,33,3,Mus,9,Rattus,0.0696969696969697,9,5.307692307692308,6.0,6,3,Mus,6,Rattus,9,3,0.3333333333333333,1,0.0738128,6.26384,-663.003,84.8611623,0.4623516,0.78572
10495,1000187,682,50,25,25,0,Gorilla,5,Mus,0.0066648893628365,5,5.0,5.0,5,0,Gorilla,5,Mus,5,0,0.0,1,0.0362575,24.557,-6203.61,677.2943529,0.8903754,0.16387
10496,813861,484,1131,632,499,92,Mus,136,Macaca,0.2124342599549211,182,18.241935483870968,15.0,14,3,Mus,48,Pan,182,133,0.7307692307692307,1,7.17612,1291.67,-5109.79,179.9955965,9269.1789204,0.25316
10497,995108,680,819,429,390,22,Rattus,95,Macaca,0.1094919786096256,117,39.0,39.0,22,22,Mus,56,Mus,117,39,0.3333333333333333,1,4.26777,1607.95,-4810.06,376.765852,6862.3607715,0.05638
10498,1007220,280,20,10,10,1,Pan,3,Mus,0.0064935064935064,3,1.0,1.0,1,1,Mus,1,Mus,3,0,0.0,1,0.0612588,16.7407,-2364.27,273.2782882,1.0255152,0.37389
10499,1007223,416,64,39,25,4,Mus,13,Rattus,0.0139860139860139,18,1.7777777777777777,1.0,1,1,Mus,8,Rattus,18,14,0.7777777777777778,1,0.248245,97.1349,-3040.33,391.2864307,24.1132533,0.25245
10500,1007225,1476,707,414,293,53,Macaca,122,Mus,0.0435452081793545,160,8.416666666666666,2.0,1,1,Mus,53,Mus,160,121,0.75625,1,1.38419,1348.86,-15020.9,974.4760474,1867.0785234,0.24718
10501,1007094,503,39,35,4,0,Mus,31,Rattus,0.0070486173865895,32,3.9,1.0,1,0,Mus,30,Rattus,32,31,0.96875,1,0.15941,73.5296,-4367.66,461.2608996,11.7213535,0.56742
10502,1007217,270,575,318,257,17,Gorilla,88,Rattus,0.1936026936026936,89,23.0,16.0,47,1,Rattus,58,Pan,89,61,0.6853932584269663,1,1.98954,323.39,-2409.69,162.5451109,643.3973406,0.35958
10503,1007305,260,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,89,61,0.6853932584269663,0,1e-06,1e-06,-2573.37,1.0,0.0,0.07081
10504,1007343,555,111,57,54,5,Gorilla,18,V2,0.0181818181818181,21,2.4130434782608696,1.0,1,1,Mus,6,Mus,21,3,0.1428571428571428,1,0.0737058,39.5373,-4564.04,536.4204717,2.9141283,0.45626
10505,1007348,738,83,42,41,4,Rattus,10,Mus,0.0102241931510224,11,2.862068965517241,1.0,1,1,Mus,6,Mus,11,1,0.0909090909090909,1,0.0367656,26.8829,-7141.13,731.1970973,0.9883659,0.22601
10506,1007606,1039,430,226,204,14,Pan,84,Rattus,0.0376235891154081,98,5.243902439024391,4.0,5,1,Mus,15,Mus,98,22,0.2244897959183673,1,0.178413,167.247,-10134.3,937.4148745,29.839039,0.61549
10507,999549,445,11,6,5,1,Mus,1,Mus,0.0022471910112359,2,1.0,1.0,1,1,Mus,1,Mus,2,1,0.5,1,0.170853,74.6926,-3067.01,437.1746472,12.7614548,0.09594
10508,999556,301,119,74,45,7,Pan,18,Mus,0.0359408033826638,33,4.407407407407407,3.0,2,1,Mus,12,Mus,33,29,0.8787878787878788,1,0.202774,52.8287,-3012.37,260.5299496,10.7122868,0.77084
10509,999580,309,151,151,0,0,Mus,106,Rattus,0.0444248308325978,106,75.5,75.5,106,0,Mus,106,Rattus,106,151,1.4245283018867925,1,3.45055,673.12,-2732.38,195.0761473,2322.634216,0.19128
10510,931000,445,138,70,68,1,Macaca,32,Mus,0.0281920326864147,33,4.6,1.0,1,1,Mus,14,Mus,33,2,0.0606060606060606,1,0.280205,112.995,-3580.62,403.2583287,31.661764,0.3736
10511,931003,374,126,72,54,0,Mus,18,Pan,0.0306271268838113,18,18.0,18.0,18,0,Mus,18,Pan,18,18,1.0,1,0.711124,239.776,-2726.51,337.1788886,170.5104682,0.15547
10512,931006,522,902,503,399,13,Macaca,108,Homo,0.1570881226053639,110,34.69230769230769,7.0,7,2,Mus,101,Mus,110,104,0.9454545454545454,1,1.02674,432.419,-4744.35,421.157255,443.9818841,0.24582
10513,814346,479,44,23,21,2,Gorilla,5,Pan,0.0083507306889352,5,1.8333333333333333,1.0,1,1,Pan,3,Mus,5,2,0.4,1,0.0182438,8.62495,-4064.76,472.7606091,0.1573519,0.64476
10514,814365,250,62,32,30,3,Mus,7,Macaca,0.0225454545454545,8,2.0,2.0,2,1,Mus,3,Macaca,8,2,0.25,1,0.360718,82.0985,-1686.54,227.5974584,29.6144067,0.27119
10515,985074,544,547,298,249,48,Pan,53,Mus,0.0914104278074866,77,12.431818181818182,3.0,1,1,Mus,44,Mus,77,49,0.6363636363636364,1,2.57026,857.154,-5502.36,333.489219,2203.10864,0.27234
10516,985096,1381,454,288,166,28,Mus,71,Gorilla,0.0298861167796721,79,4.829787234042553,2.0,1,1,Mus,38,Pan,79,122,1.5443037974683544,1,1.5465,1427.27,-15094.3,922.9033301,2207.273055,0.08282
10517,985118,137,195,100,95,5,Gorilla,19,Mus,0.1293961512939615,24,17.727272727272727,19.0,19,5,Gorilla,19,Mus,24,5,0.2083333333333333,1,0.709506,87.7691,-687.889,123.7045212,62.2727031,0.151
10518,808561,380,42,23,19,0,Mus,6,Pan,0.0100478468899521,6,1.3125,1.0,1,0,Mus,2,Rattus,6,4,0.6666666666666666,1,0.237804,87.9157,-2854.08,369.6981548,20.9067051,0.11103
10519,808567,665,51,26,25,0,Gorilla,6,Rattus,0.006971975393028,6,4.636363636363637,5.0,5,0,Gorilla,5,Mus,6,1,0.1666666666666666,1,0.0231706,15.3118,-4863.09,660.8288089,0.3547836,0.22969
10520,808568,648,14,8,6,0,Mus,2,Pan,0.0019640852974186,2,2.0,2.0,2,0,Mus,2,Pan,2,2,1.0,1,0.0373441,24.0034,-4966.96,642.7628461,0.8963854,0.19015
10521,958391,707,4,3,1,0,Pan,1,Mus,0.0005143371480005,1,1.0,1.0,1,0,Pan,1,Mus,1,2,2.0,1,0.00537606,3.79439,-5902.42,705.7938341,0.0203989,0.13176
10522,958396,252,364,195,169,26,Gorilla,35,Mus,0.1313131313131313,59,7.428571428571429,3.0,1,1,Mus,21,Gorilla,59,26,0.4406779661016949,1,0.722428,131.279,-2390.25,181.7191471,94.8396254,0.56985
10523,958400,1854,1582,1030,552,99,V7,383,Macaca,0.0775718348533882,454,6.619246861924686,3.0,1,1,Mus,358,Macaca,454,478,1.052863436123348,1,1.35017,1360.13,-20454.0,1007.3768488,1836.4067221,0.47611
10524,638915,1522,727,639,88,9,Gorilla,291,Pan,0.0434237247640664,293,17.73170731707317,1.0,1,1,Mus,277,Pan,293,551,1.880546075085324,1,1.87848,1552.87,-19296.7,826.6630467,2917.0352376,0.19792
10525,638933,457,320,183,137,1,Mus,45,Pan,0.0636562562164312,47,12.307692307692308,1.0,1,1,Mus,43,Pan,47,46,0.9787234042553192,1,0.312144,125.417,-3856.63,401.7921216,39.148164,0.44985
10526,638947,346,85,64,21,3,Homo,41,Gorilla,0.0223331581713084,49,3.1481481481481484,2.0,2,1,Mus,40,Gorilla,49,43,0.8775510204081632,1,0.640166,192.239,-3409.16,300.2955483,123.0648717,0.24304
10527,940399,1192,8,4,4,0,Pan,2,Mus,0.0006101281269066,2,1.0,1.0,1,0,Pan,1,Mus,2,0,0.0,1,0.00483308,5.7525,-9926.9,1190.2347985,0.0278023,0.04737
10528,940419,627,1120,660,460,50,Homo,137,Macaca,0.1623894446860954,184,20.363636363636363,13.0,22,2,Macaca,88,Mus,184,200,1.0869565217391304,1,3.9987,1236.25,-5908.8,309.162978,4943.392875,0.2034
10529,810445,748,92,46,46,3,Pan,14,Macaca,0.011181332036947,14,3.066666666666667,1.0,1,1,Mus,10,Mus,14,0,0.0,1,1.10805,729.813,-6187.33,658.6462705,808.6692946,0.12369
10530,810447,512,383,207,176,32,Mus,36,Pan,0.0680042613636363,67,12.766666666666667,7.0,25,4,Pan,27,Gorilla,67,31,0.4626865671641791,1,1.31166,487.111,-4973.48,371.3698672,638.9240143,0.30638
10531,810453,856,256,190,66,10,Mus,53,Macaca,0.0271877655055225,96,4.491228070175438,3.0,2,1,Mus,37,Pan,96,124,1.2916666666666667,1,1.32464,907.107,-8516.9,684.7951141,1201.5902165,0.19522
10532,809338,715,862,476,386,66,V7,108,V5,0.1095994914176732,116,16.576923076923077,10.0,1,1,Mus,52,Pan,116,90,0.7758620689655172,1,1.37093,606.971,-7839.0,442.7439767,832.114753,0.50681
10533,809339,1515,293,162,131,25,Pan,31,Mus,0.0175817581758175,56,12.73913043478261,2.0,25,1,Mus,25,Mus,56,31,0.5535714285714286,1,1.36053,1374.41,-15057.6,1010.2019066,1869.9260373,0.12672
10534,809341,508,247,164,83,13,Pan,79,Gorilla,0.0442018611309949,100,6.175,2.0,1,1,Mus,38,Gorilla,100,81,0.81,1,0.48148,198.136,-4938.99,411.514497,95.3985213,0.50782
10535,950693,927,167,164,3,0,Mus,161,Pan,0.0163773658919289,161,20.875,1.0,1,0,Mus,160,Pan,161,161,1.0,1,0.437689,376.358,-7984.43,859.875391,164.7277567,0.17525
10536,950751,325,28,28,0,0,Mus,27,Gorilla,0.0078321678321678,27,14.0,14.0,1,0,Mus,27,Gorilla,27,28,1.037037037037037,1,1.94881,535.685,-3371.79,274.8780025,1043.9482848,0.09607
10537,950752,326,5,3,2,0,Pan,2,Rattus,0.0013943112102621,2,1.0,1.0,1,0,Pan,1,Mus,2,1,0.5,1,0.0871105,27.5815,-2444.71,316.6265835,2.4026383,0.32254
10538,947375,402,250,127,123,5,Homo,34,Rattus,0.0565355042966983,38,7.142857142857143,4.0,8,1,Pan,22,Mus,38,4,0.1052631578947368,1,0.162345,58.9721,-3655.92,363.251717,9.5738256,0.66831
10539,947378,369,32,17,15,2,Gorilla,3,Mus,0.0078837152007883,5,1.3333333333333333,1.0,1,1,Mus,2,Pan,5,2,0.4,1,0.0276457,10.1002,-3248.9,365.3443393,0.2792271,0.32659
10540,987284,161,300,150,150,12,Macaca,30,Mus,0.1693958215697346,30,27.272727272727277,30.0,30,12,Macaca,30,Mus,30,0,0.0,1,3.0112,432.134,-875.097,143.5089001,1301.2419008,0.03913
10541,987297,2795,2178,1314,864,151,V2,384,Gorilla,0.0708407871198568,464,7.048543689320389,3.0,1,1,Mus,160,Gorilla,464,450,0.9698275862068966,1,0.685816,1301.33,-26480.2,1897.4914554,892.4729353,0.31408
10542,987309,865,982,622,360,4,Pan,245,Gorilla,0.103205465055176,248,29.75757575757576,4.0,4,1,Mus,241,Gorilla,248,262,1.0564516129032258,1,1.94272,1145.71,-8255.96,589.7453056,2225.7937312,0.24369
10543,809557,1520,121,79,42,3,Gorilla,42,Rattus,0.0072368421052631,45,3.27027027027027,2.0,1,1,Mus,35,Rattus,45,37,0.8222222222222222,1,0.899055,1236.44,-13766.5,1375.2662518,1111.6275642,0.09532
10544,809566,1304,349,254,95,19,Rattus,90,Gorilla,0.0243307306190741,133,16.61904761904762,10.0,9,9,Rattus,81,Gorilla,133,159,1.1954887218045114,1,4.7902,1605.56,-16697.0,335.1759843,7690.953512,0.05329
10545,809571,577,308,225,83,16,Homo,79,Pan,0.048526863084922,88,15.4,16.0,16,1,Mus,43,Pan,88,142,1.6136363636363635,1,2.60269,1047.84,-5317.41,402.5988497,2727.2026896,0.16324
10546,977043,1013,455,320,135,23,V5,76,Pan,0.0408328098357713,112,15.166666666666666,19.5,22,1,Mus,42,Gorilla,112,185,1.6517857142857142,1,6.10304,1244.25,-11651.4,203.8738072,7593.70752,0.14554
10547,977149,954,338,194,144,26,Mus,48,Macaca,0.032208881265485,68,15.363636363636363,19.0,19,6,Pan,27,Pan,68,50,0.7352941176470589,1,3.10498,1509.56,-10175.2,486.173824,4687.1536088,0.09932
10548,977189,212,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,68,50,0.7352941176470589,0,1e-06,1e-06,-2356.21,1.0,0.0,0.31128
10549,1043037,258,25,25,0,0,Gorilla,25,Macaca,0.0088090204369274,25,25.0,25.0,25,0,Mus,25,Macaca,25,25,1.0,1,5.26246,1175.6,-2000.46,223.393622,6186.547976,0.01
10550,1043046,891,389,216,173,29,Rattus,54,Pan,0.0396898275686154,83,7.78,3.0,3,1,Mus,42,Pan,83,43,0.5180722891566265,1,1.10788,744.809,-8894.78,672.2830993,825.1589949,0.30669
10551,1043056,264,32,32,0,0,Mus,32,Rattus,0.0110192837465564,32,16.0,16.0,31,0,Mus,31,Rattus,32,32,1.0,1,1.44119,332.515,-1652.04,230.7225279,479.2172928,0.10013
10552,810008,526,93,68,25,0,Pan,23,Mus,0.0160732803318354,23,7.153846153846154,1.0,1,0,Pan,21,Mus,23,43,1.8695652173913044,1,0.251792,127.71,-4547.8,507.2043592,32.1563563,0.14258
10553,810009,925,481,303,178,31,Rattus,128,Pan,0.0472727272727272,160,8.152542372881356,4.0,1,1,Mus,105,Pan,160,125,0.78125,1,1.65439,1183.16,-8543.37,715.1638973,1957.4080724,0.16242
10554,810013,476,450,231,219,12,Pan,73,Macaca,0.0859434682964094,73,34.61538461538461,12.0,12,12,Pan,61,Mus,73,12,0.1643835616438356,1,0.368453,155.715,-3561.53,422.618353,57.3736589,0.35038
10555,809966,352,24,14,10,1,Pan,5,Mus,0.006198347107438,6,1.1428571428571428,1.0,1,1,Mus,2,Mus,6,4,0.6666666666666666,1,0.249471,85.879,-2507.26,344.2444212,21.42432,0.08368
10556,809978,461,27,16,11,1,V2,3,Pan,0.0053243936107276,6,1.0,1.0,1,1,Mus,1,Mus,6,5,0.8333333333333334,1,0.092065,41.8606,-3762.83,454.6852767,3.8538961,0.13591
10557,810047,413,172,88,84,6,Gorilla,17,Pan,0.0378604446401056,21,5.931034482758621,1.0,1,1,Rattus,15,Mus,21,4,0.1904761904761904,1,2.09254,657.308,-3852.13,314.1196823,1375.4432823,0.15536
10558,810080,515,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,21,4,0.1904761904761904,0,1e-06,1e-06,-6208.12,1.0,0.0,0.2003
10559,312035,1740,147,91,56,2,Gorilla,45,Pan,0.007680250783699,48,3.769230769230769,1.0,1,1,Mus,35,Pan,48,35,0.7291666666666666,1,0.436632,696.354,-17143.7,1594.8304293,304.0504397,0.20675
10560,312038,1817,707,400,307,61,Pan,82,Macaca,0.0353729924450893,140,18.605263157894736,18.0,2,2,Mus,41,Mus,140,93,0.6642857142857143,1,0.909846,1309.64,-16763.0,1439.4084274,1191.5707154,0.23249
10561,312040,1799,1765,1656,109,7,Homo,432,Rattus,0.089190964677346,444,14.586776859504132,1.0,1,1,Mus,383,Rattus,444,1547,3.484234234234234,1,0.716171,883.283,-20932.6,1233.34092,632.5816694,0.7058
10562,942169,559,54,33,21,2,Pan,12,Mus,0.0087819157586599,14,1.6363636363636365,1.0,1,1,Mus,4,Mus,14,12,0.8571428571428571,1,0.0299718,16.4303,-4572.66,548.1919671,0.4924457,0.62713
10563,942171,276,25,18,7,1,Pan,6,Rattus,0.0082345191040843,13,1.7857142857142858,1.0,1,1,Mus,5,Gorilla,13,11,0.8461538461538461,1,0.0426369,11.3282,-2236.64,265.6900478,0.4829993,0.87882
10564,964924,185,92,48,44,2,Pan,21,Rattus,0.0452088452088452,23,3.68,1.0,1,1,Mus,16,Mus,23,4,0.1739130434782608,1,0.0520626,9.04937,-1416.29,173.8170971,0.4711337,1.21671
10565,964926,220,40,20,20,0,Gorilla,4,Mus,0.0165289256198347,4,4.0,4.0,4,0,Gorilla,4,Mus,4,0,0.0,1,10.3512,1318.44,-1516.2,127.3707396,13647.436128,0.01478
10566,941661,517,707,406,301,2,Homo,95,Pan,0.1243186214172674,96,39.27777777777778,59.0,59,1,Rattus,93,Mus,96,105,1.09375,1,0.701489,293.284,-5203.99,418.0878104,205.7354999,0.3454
10567,941663,429,40,20,20,0,Homo,4,Mus,0.0084763721127357,4,4.0,4.0,4,0,Homo,4,Mus,4,0,0.0,1,0.0479019,20.057,-3457.13,418.709905,0.9607684,0.48634
10568,941665,458,40,20,20,0,Gorilla,4,Mus,0.0079396585946804,4,2.0,2.0,2,0,Gorilla,2,Mus,4,0,0.0,1,0.0617737,28.0272,-3022.82,453.7076458,1.7313438,0.1306
10569,775340,284,122,120,2,0,Pan,57,Homo,0.0390524967989756,57,17.428571428571427,1.0,1,0,Pan,57,Homo,57,118,2.0701754385964914,1,2.5643,408.842,-5264.63,159.4361034,1048.3935406,0.35329
10570,775374,194,64,44,20,4,Mus,16,Gorilla,0.0299906279287722,22,4.571428571428571,4.0,4,2,Pan,12,Gorilla,22,24,1.0909090909090908,1,4.07401,594.521,-1537.79,145.9301769,2422.0844992,0.08326
10571,775624,461,161,157,4,0,Pan,153,Gorilla,0.0317491619010057,153,17.88888888888889,1.0,1,0,Pan,153,Gorilla,153,153,1.0,1,4.1149,1299.05,-5057.67,315.6941845,5345.460845,0.08049
10572,1006883,536,366,234,132,2,Homo,73,Pan,0.0620759837177747,73,22.875,29.0,42,2,Pan,42,Mus,73,102,1.3972602739726028,1,2.06158,795.576,-5555.83,385.9059556,1640.1435701,0.20112
10573,1006900,466,48,24,24,3,Rattus,6,Mus,0.0093640265314085,6,3.0,3.0,3,3,Mus,3,Mus,6,0,0.0,1,0.871036,365.111,-3604.22,419.1686681,318.024825,0.12718
10574,1006914,134,1,1,0,0,Rattus,1,Mus,0.0006784260515603,1,1.0,1.0,1,0,Rattus,1,Mus,1,1,1.0,1,0.561742,73.4685,-626.675,130.7869093,41.2703421,0.03824
10575,941123,170,86,46,40,0,Rattus,11,Macaca,0.0459893048128342,16,8.6,10.0,10,0,Rattus,10,Pan,16,6,0.375,1,0.0752928,11.8825,-1472.98,157.8172149,0.8946667,1.01256
10576,941124,404,36,22,14,1,Mus,5,Gorilla,0.0081008100810081,9,1.8,1.0,1,1,Mus,3,Rattus,9,8,0.8888888888888888,1,0.153947,59.9294,-3032.76,389.2859231,9.2259513,0.23828
10577,941129,483,109,109,0,0,Mus,54,Pan,0.02051571616789,55,36.333333333333336,54.0,54,0,Mus,54,Pan,55,109,1.981818181818182,1,5.20198,1393.33,-4508.39,267.8460894,7248.0747934,0.05405
10578,939398,159,436,246,190,0,Mus,61,Gorilla,0.2492853058890794,61,20.761904761904763,1.0,1,0,Mus,59,Pan,61,56,0.918032786885246,1,0.265996,32.7032,-1191.66,122.9462097,8.6989204,1.15044
10579,939562,247,26,13,13,1,Mus,3,Pan,0.0095693779904306,3,1.4444444444444444,1.0,1,1,Mus,2,Pan,3,0,0.0,1,1.37235,328.037,-1059.56,239.0330455,450.1815769,0.02138
10580,1012568,994,305,264,41,4,Macaca,203,Rattus,0.0278946405706969,217,12.2,4.0,4,1,Mus,198,Rattus,217,223,1.0276497695852536,1,2.84112,1545.45,-10293.4,543.9580166,4390.808904,0.08717
10581,1012570,747,68,49,19,3,Mus,19,Gorilla,0.0082755263478155,19,3.5789473684210527,3.0,3,1,Pan,18,Gorilla,19,30,1.5789473684210529,1,0.733748,472.816,-5859.38,644.3847206,346.9277944,0.22228
10582,1012571,773,122,104,18,0,V5,35,Pan,0.0143478772198047,44,10.166666666666666,8.0,8,0,V5,35,Pan,44,86,1.9545454545454544,1,2.37168,1290.7,-7343.28,544.2133846,3061.127376,0.1207
10583,931295,391,90,55,35,4,Pan,20,Mus,0.0209253661939083,24,7.5,4.0,4,1,Mus,19,Mus,24,20,0.8333333333333334,1,0.5576,192.533,-3465.55,345.2887374,107.3564008,0.24012
10584,931297,329,193,128,65,6,Rattus,72,Macaca,0.0533296490743299,76,11.352941176470589,11.0,11,2,V9,42,Macaca,76,63,0.8289473684210527,1,0.844196,228.007,-3024.73,270.0877521,192.4825974,0.26504
10585,931410,524,40,20,20,0,Gorilla,4,Mus,0.0069396252602359,4,4.0,4.0,4,0,Gorilla,4,Mus,4,0,0.0,1,0.0459786,23.9881,-3388.39,521.7231495,1.1029393,0.06723
10586,807883,571,1080,545,535,14,Rattus,110,Mus,0.1719471421748129,120,18.94736842105263,2.0,1,1,Mus,95,Mus,120,10,0.0833333333333333,1,0.737782,358.327,-4829.81,485.6814072,264.3672107,0.24084
10587,807891,819,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,120,10,0.0833333333333333,0,1e-06,1e-06,-11327.2,1.0,0.0,0.17612
10588,807894,562,608,310,298,10,Rattus,61,Mus,0.0983500485279844,70,11.054545454545456,4.0,1,1,Pan,47,Mus,70,12,0.1714285714285714,1,0.712521,320.234,-5479.74,449.4379815,228.1734499,0.3635
10589,807901,1836,102,84,18,0,V9,62,Macaca,0.005050505050505,74,4.857142857142857,1.0,1,0,V9,62,Macaca,74,66,0.8918918918918919,1,0.487713,843.363,-16539.3,1729.2198486,411.3190988,0.1239
10590,644243,453,10,10,0,0,Mus,10,Macaca,0.0020068231988761,10,10.0,10.0,10,0,Mus,10,Macaca,10,10,1.0,1,0.853303,346.251,-3816.29,405.7773147,295.4570171,0.13666
10591,644244,442,23,14,9,1,Pan,5,Mus,0.0047305635540929,6,2.090909090909091,1.0,1,1,Pan,5,Mus,6,5,0.8333333333333334,1,0.0557081,23.9966,-3864.28,430.7560301,1.336805,0.44703
10592,1009663,113,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,6,5,0.8333333333333334,0,1e-06,1e-06,-856.537,1.0,0.0,0.03722
10593,1009703,305,40,20,20,0,Gorilla,4,Mus,0.0119225037257824,4,2.0,2.0,1,0,Gorilla,3,Mus,4,0,0.0,1,5.02921,1124.12,-2677.39,223.5182066,5653.4355452,0.05454
10594,815781,638,12,12,0,0,Mus,12,Rattus,0.0017098888572242,12,12.0,12.0,12,0,Mus,12,Rattus,12,12,1.0,1,0.0494803,30.627,-5274.28,618.9736117,1.5154331,0.60299
10595,815806,418,4,2,2,0,Pan,1,Mus,0.0008699434536755,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.00343291,1.4342,-3132.41,417.779668,0.0049235,0.58763
10596,815812,622,358,179,179,4,Gorilla,37,Mus,0.0523238819058754,37,12.785714285714286,4.0,4,1,Mus,31,Mus,37,0,0.0,1,1.02776,503.362,-5870.74,489.7660933,517.3353291,0.27202
10597,812950,372,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,37,0,0.0,0,1e-06,1e-06,-3319.33,1.0,0.0,0.01691
10598,812951,467,146,96,50,10,Mus,44,Macaca,0.0284212575433132,56,11.23076923076923,10.0,10,2,Pan,34,Macaca,56,46,0.8214285714285714,1,4.59629,1308.36,-4679.08,284.6556679,6013.6019844,0.11468
10599,812952,541,375,290,85,15,Homo,142,Pan,0.0630146193916988,166,8.522727272727273,2.5,2,1,Mus,59,Pan,166,205,1.2349397590361446,1,0.295034,119.624,-6054.53,405.458354,35.2931472,1.18586
10600,786606,386,66,39,27,1,Pan,24,Rattus,0.0155440414507772,24,3.0,1.0,1,1,Mus,11,Rattus,24,12,0.5,1,0.305373,107.22,-3259.24,351.1115914,32.7420931,0.3285
10601,786607,304,26,16,10,0,Pan,6,Gorilla,0.0077751196172248,11,5.2,5.0,5,0,Pan,6,Gorilla,11,6,0.5454545454545454,1,0.197718,58.0406,-1952.19,293.5524333,11.4756714,0.16977
