OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Gorilla,seq_Macaca,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Gorilla,tree_Macaca,tree_V2,tree_V5,tree_V7,tree_V9,tree_root
944664,1005,1007,1056,1056,1057,1047,1007,1056,1056,1048,992,0.22987,0.22254,0.20349,0.20346,0.22987,0.20608,0.17129,0.19752,0.19372,0.16396,0
944833,510,510,641,508,584,507,511,636,636,508,501,0.3179,0.32331,0.25785,0.26558,0.28227,0.32331,0.24995,0.25525,0.24769,0.22394,0
944901,642,641,640,640,638,640,642,640,640,640,642,0.03571,0.07157,0.05326,0.05326,0.07158,0.0469,0.02967,0.05316,0.05162,0.0453,0
945273,1598,1598,1606,1606,1608,1606,1598,1606,1606,1606,1598,0.03838,0.03514,0.02844,0.02959,0.03838,0.03214,0.0201,0.02834,0.02824,0.02706,0
945360,1253,1253,1265,1265,1265,1265,1253,1265,1265,1265,1253,0.04665,0.03827,0.04512,0.04511,0.04664,0.04568,0.0203,0.04432,0.04349,0.02973,0
945524,833,833,836,836,836,836,833,836,836,836,833,0.12635,0.12032,0.11732,0.11487,0.11127,0.12635,0.07756,0.10887,0.10768,0.0992,0
945526,213,212,209,209,209,208,213,209,209,209,209,0.3114,0.2779,0.3114,0.29606,0.29195,0.2333,0.23505,0.29417,0.27976,0.22248,0
945545,954,1006,913,955,921,913,954,955,955,955,954,0.0747,0.08864,0.08411,0.0831,0.08863,0.08204,0.04674,0.083,0.08194,0.07524,0
945547,735,672,744,744,744,747,725,744,744,744,725,0.02137,0.028,0.02266,0.02266,0.02799,0.02394,0.01717,0.02256,0.02121,0.01987,0
945549,603,603,582,605,581,584,603,602,602,605,600,0.15689,0.1577,0.15769,0.15769,0.15591,0.15118,0.13795,0.15596,0.1542,0.14121,0
945557,396,395,396,396,396,396,396,396,396,396,396,0.02198,0.01671,0.01963,0.01721,0.01711,0.02198,0.01427,0.01711,0.01701,0.01691,0
945694,943,968,942,942,942,942,947,942,942,942,947,0.10088,0.12135,0.11151,0.12135,0.11179,0.11073,0.05699,0.1104,0.10838,0.1024,0
945701,1274,1278,1278,1278,1198,1245,1277,1278,1277,1281,1281,0.13283,0.14694,0.14693,0.14062,0.14068,0.12535,0.10256,0.1307,0.12793,0.08215,0
945915,308,307,285,312,312,309,307,312,312,309,307,0.10638,0.11849,0.11848,0.10781,0.10388,0.10842,0.08092,0.10771,0.10095,0.09284,0
945997,733,734,751,757,756,757,737,757,757,758,737,0.29801,0.29978,0.29625,0.29486,0.29977,0.29192,0.19465,0.29218,0.28713,0.2646,0
946000,537,537,544,544,544,541,537,544,544,541,541,0.05179,0.04946,0.03503,0.03867,0.03869,0.0518,0.03414,0.03493,0.03305,0.02755,0
946029,342,341,328,328,328,328,341,328,328,328,341,0.10236,0.12831,0.11584,0.12831,0.11474,0.12125,0.0657,0.10955,0.10602,0.09407,0
946164,245,245,267,245,245,267,245,267,267,267,245,0.03994,0.05444,0.05444,0.0498,0.04508,0.0356,0.03443,0.0497,0.04498,0.0355,0
946165,276,263,263,263,263,263,263,263,263,263,263,0.15515,0.18295,0.16112,0.16483,0.16106,0.18295,0.08628,0.16102,0.15723,0.15034,0
946251,514,525,524,524,525,491,522,524,524,524,524,0.11265,0.09803,0.05679,0.05309,0.11265,0.05493,0.07531,0.05299,0.04879,0.04588,0
946253,183,213,204,187,187,187,196,187,187,187,181,0.5468,0.53829,0.52318,0.53375,0.52856,0.54681,0.4056,0.51231,0.50692,0.44601,0
946254,230,226,229,229,229,229,230,229,229,229,230,0.09157,0.1246,0.12459,0.11566,0.1066,0.1068,0.0705,0.11556,0.1065,0.09296,0
946257,389,387,390,390,390,390,389,390,390,390,389,0.12077,0.1459,0.1433,0.14589,0.13809,0.13508,0.09272,0.13812,0.13552,0.11249,0
946272,749,749,749,754,749,749,749,749,749,749,749,0.0693,0.06449,0.0667,0.0667,0.0693,0.06864,0.05033,0.06131,0.06121,0.05467,0
946295,291,298,297,297,297,297,298,297,297,297,298,0.16343,0.13435,0.16007,0.15671,0.16343,0.15544,0.10724,0.15334,0.15324,0.14241,0
946299,213,213,212,214,213,229,213,213,213,229,213,0.33152,0.38385,0.35946,0.33884,0.33819,0.38385,0.24403,0.31489,0.30614,0.26093,0
946301,618,616,607,607,489,608,616,607,607,608,616,0.41305,0.40958,0.41298,0.41305,0.40931,0.38963,0.31734,0.40797,0.40034,0.36518,0
946526,542,544,544,544,576,544,544,544,544,544,544,0.08863,0.10231,0.01763,0.01763,0.10231,0.0136,0.08115,0.01753,0.01573,0.01003,0
946601,176,183,203,203,203,176,175,203,203,176,176,0.3227,0.29268,0.3205,0.31579,0.32271,0.14056,0.19101,0.31569,0.31188,0.11628,0
946610,697,714,707,707,719,707,697,707,707,707,697,0.233,0.23161,0.21816,0.21957,0.21946,0.23299,0.13545,0.21675,0.21665,0.20891,0
946611,1308,1322,1291,1291,1296,1291,1302,1291,1291,1291,1302,0.03942,0.04716,0.04725,0.045,0.04558,0.04319,0.02575,0.0449,0.0448,0.04164,0
946624,941,937,957,953,956,956,942,953,953,953,942,0.11907,0.12531,0.12237,0.12541,0.12426,0.1224,0.09541,0.12227,0.12217,0.10939,0
946629,741,749,739,739,722,739,759,739,739,739,759,0.34941,0.38519,0.35955,0.36849,0.35351,0.38519,0.28015,0.35149,0.34738,0.32188,0
946649,123,123,123,114,125,102,123,123,123,123,122,0.31775,0.30197,0.30684,0.29886,0.31502,0.31776,0.21913,0.29876,0.29866,0.225,0
946650,110,110,103,103,103,103,110,103,103,103,110,0.24664,0.17726,0.24674,0.24674,0.23717,0.22196,0.17716,0.24664,0.23707,0.18183,0
946651,127,127,128,128,128,125,127,128,128,128,127,0.32219,0.44212,0.33308,0.32585,0.33304,0.44212,0.16374,0.31857,0.31847,0.27736,0
946652,136,136,131,131,137,131,136,131,137,137,136,0.38111,0.32688,0.38121,0.38121,0.37349,0.38024,0.29771,0.38111,0.37339,0.36496,0
946894,823,858,852,852,850,851,830,852,852,852,830,0.31479,0.27269,0.30476,0.30842,0.31338,0.3148,0.22031,0.30105,0.2979,0.27265,0
946914,537,542,546,546,552,546,537,546,546,546,537,0.10729,0.09899,0.10281,0.10644,0.10729,0.1007,0.07969,0.10271,0.09462,0.08744,0
947257,552,569,557,557,557,557,552,557,557,557,552,0.08622,0.10935,0.10409,0.10765,0.10935,0.09402,0.03536,0.10231,0.10221,0.08908,0
947328,314,314,331,331,331,331,314,331,331,331,314,0.07379,0.06587,0.07095,0.07388,0.06792,0.07074,0.05683,0.07085,0.06782,0.06772,0
947343,1460,1446,1344,1461,1461,1461,1459,1461,1461,1461,1459,0.02618,0.03859,0.0387,0.03705,0.03695,0.03592,0.01318,0.03567,0.03557,0.03332,0
947351,643,643,642,642,647,642,643,642,642,642,642,0.05361,0.04917,0.03932,0.03786,0.05361,0.03945,0.04276,0.03776,0.03766,0.03223,0
947362,568,568,569,569,568,567,568,569,569,569,568,0.11576,0.14828,0.14383,0.14562,0.14388,0.14829,0.08946,0.14205,0.14029,0.12446,0
947375,370,368,389,397,389,372,368,389,389,373,368,0.25082,0.29426,0.29065,0.28812,0.28727,0.29426,0.22456,0.28408,0.27245,0.25598,0
947378,366,366,366,366,367,366,366,366,366,366,366,0.13685,0.12408,0.12785,0.12784,0.12265,0.13686,0.10664,0.12232,0.11696,0.10362,0
947382,237,237,240,240,228,240,237,240,240,240,237,0.06957,0.06666,0.05673,0.0609,0.05663,0.06957,0.0475,0.05663,0.05653,0.05005,0
947580,977,965,977,977,977,966,977,977,977,977,977,0.05452,0.0535,0.02586,0.02586,0.02577,0.05453,0.03634,0.02382,0.02372,0.02005,0
947626,327,325,358,325,325,325,325,325,325,325,325,0.10037,0.10263,0.09638,0.09636,0.10264,0.06535,0.0792,0.09332,0.09024,0.06525,0
947722,331,329,329,329,323,329,329,329,329,329,329,0.11425,0.12541,0.10633,0.11528,0.12542,0.10669,0.09036,0.10623,0.10026,0.09426,0
947741,406,404,393,393,394,392,404,393,393,392,392,0.04873,0.05372,0.05115,0.05382,0.04857,0.0453,0.03848,0.04352,0.04342,0.02986,0
947744,417,378,419,419,361,419,417,419,419,419,419,0.00978,0.00978,0.00893,0.00654,0.00967,0.00302,0.00968,0.00414,0.00404,0.00232,0
947745,377,377,377,377,377,382,377,377,377,377,377,0.09226,0.08504,0.04393,0.04914,0.09226,0.03825,0.05373,0.04383,0.04373,0.02753,0
947748,377,377,380,380,263,398,377,380,380,380,377,0.19493,0.18036,0.17634,0.17634,0.17743,0.19492,0.15208,0.17372,0.17362,0.16231,0
948687,315,316,315,315,315,316,316,315,315,316,316,0.1263,0.12621,0.11686,0.11369,0.10748,0.12629,0.09283,0.11053,0.10738,0.09898,0
948724,264,264,264,264,266,264,264,264,264,264,264,0.08671,0.08122,0.08312,0.08681,0.08671,0.08345,0.05986,0.08302,0.08292,0.06782,0
948725,295,273,282,282,282,331,273,282,282,282,273,0.08752,0.09192,0.09187,0.09192,0.08481,0.08758,0.05023,0.08829,0.08471,0.06568,0
948749,1014,905,1012,1012,739,1000,1008,1012,1008,1008,1008,0.07826,0.09141,0.09139,0.09141,0.08613,0.08534,0.05363,0.08744,0.08603,0.07498,0
948751,1931,1929,1927,1927,1928,1928,1928,1927,1927,1928,1928,0.12671,0.14062,0.13321,0.1322,0.14062,0.12649,0.07594,0.12672,0.12372,0.1083,0
948848,476,468,469,469,470,469,472,469,469,469,472,0.07682,0.07872,0.07423,0.07422,0.07872,0.05972,0.0435,0.07208,0.06784,0.0549,0
948862,765,741,755,755,755,741,759,755,755,756,759,0.06664,0.06054,0.06271,0.06674,0.06396,0.0632,0.03873,0.06005,0.05995,0.05606,0
949192,435,369,435,435,316,386,435,435,435,435,435,0.01152,0.01632,0.01338,0.01338,0.01632,0.00834,0.01117,0.01328,0.01318,0.0068,0
949211,533,541,621,621,621,612,540,621,621,611,539,0.72126,0.74181,0.73626,0.72767,0.73157,0.74181,0.62134,0.7259,0.71297,0.65616,0
949237,1243,1241,1241,1241,1242,1242,1248,1241,1241,1243,1248,0.19202,0.17356,0.1871,0.1871,0.19202,0.18848,0.11746,0.18548,0.18465,0.17282,0
949263,182,203,197,197,197,197,198,197,197,197,197,0.14093,0.18875,0.17297,0.16783,0.18874,0.15896,0.13365,0.16773,0.16763,0.13315,0
949404,380,381,376,376,376,376,381,376,376,376,376,0.08604,0.08261,0.08054,0.08603,0.08605,0.07439,0.05916,0.07781,0.07504,0.05931,0
949468,1402,1226,1436,1436,1404,1436,1402,1436,1436,1436,1402,0.03409,0.05234,0.05233,0.04672,0.04763,0.0392,0.01914,0.04603,0.04337,0.03556,0
949537,227,227,214,232,214,214,227,214,214,214,212,0.16138,0.11137,0.16139,0.15188,0.14688,0.11103,0.09918,0.1471,0.14224,0.09389,0
949540,220,221,208,208,274,206,218,208,274,206,218,0.11177,0.10327,0.10685,0.11177,0.10183,0.10789,0.06368,0.10675,0.10173,0.07698,0
949542,197,197,151,153,114,153,196,153,153,153,153,0.432,0.44704,0.41667,0.43744,0.44704,0.33197,0.40954,0.41657,0.41647,0.3006,0
949544,136,136,145,145,145,145,136,145,145,145,136,0.24944,0.20966,0.24954,0.24954,0.24243,0.21216,0.12672,0.24944,0.24233,0.18092,0
949547,148,152,131,131,131,131,148,131,131,131,148,0.13306,0.39382,0.37365,0.3889,0.38116,0.39382,0.09392,0.37355,0.37345,0.36,0
949551,81,81,93,93,93,93,81,93,93,93,81,0.47453,0.53061,0.5093,0.5093,0.53061,0.49615,0.34909,0.5092,0.5091,0.45103,0
949574,266,265,266,266,266,266,266,266,266,266,266,0.08921,0.0716,0.08928,0.08931,0.08138,0.0741,0.06497,0.07763,0.07753,0.06205,0
949801,509,512,514,514,514,514,512,514,514,514,512,0.12158,0.15761,0.15404,0.15011,0.14432,0.15761,0.09584,0.14815,0.14422,0.13367,0
949879,214,213,213,213,214,213,213,213,213,213,213,0.01682,0.01659,0.01228,0.01228,0.01682,0.01189,0.01204,0.01218,0.01208,0.00727,0
949893,448,448,450,450,450,450,448,450,450,450,448,0.00449,0.01358,0.01368,0.01154,0.01368,0.0092,0.00224,0.01144,0.0092,0.0091,0
949908,186,192,183,183,198,191,192,183,198,198,192,0.13774,0.18228,0.1737,0.16235,0.16976,0.18228,0.12962,0.16225,0.15772,0.13421,0
950076,675,672,836,836,836,834,679,836,836,836,679,0.39073,0.42172,0.41936,0.42117,0.41764,0.42172,0.25645,0.40919,0.40339,0.37633,0
950082,2028,2028,2043,2034,2032,2043,2028,2032,2032,2030,2030,0.02689,0.02378,0.02491,0.02689,0.02541,0.02595,0.01936,0.02442,0.02344,0.01839,0
950096,192,192,193,193,193,192,192,193,193,193,193,0.13763,0.1083,0.13763,0.1324,0.12707,0.11704,0.09578,0.1323,0.12697,0.08218,0
950164,146,146,198,141,198,198,146,198,198,198,141,0.04494,0.05943,0.04404,0.04404,0.04384,0.05944,0.04484,0.04394,0.03882,0.03872,0
950401,244,197,251,244,244,244,244,244,244,244,244,0.20858,0.2677,0.26769,0.24453,0.22751,0.21441,0.1717,0.22432,0.21493,0.19797,0
950403,127,127,107,107,157,107,127,107,158,158,106,0.15735,0.23812,0.19325,0.20256,0.1838,0.23812,0.15534,0.19315,0.1837,0.18065,0
950409,141,141,141,141,151,141,141,141,141,141,141,0.12598,0.10393,0.11046,0.11765,0.1119,0.12598,0.0698,0.11036,0.10373,0.09672,0
950650,159,159,159,159,159,159,159,159,159,159,159,0.14831,0.15805,0.15191,0.15185,0.15805,0.11874,0.10493,0.14562,0.14552,0.11298,0
950651,167,179,167,167,167,167,167,167,167,167,167,0.08617,0.10931,0.1094,0.10941,0.10929,0.10905,0.05339,0.10324,0.10314,0.08666,0
950666,876,882,876,876,876,892,874,876,876,885,874,0.74411,0.63611,0.74015,0.73897,0.7339,0.74411,0.51017,0.73316,0.72704,0.6917,0
950668,607,607,612,612,612,612,607,612,612,612,607,0.04787,0.0526,0.05116,0.05116,0.0526,0.04916,0.02891,0.05106,0.05096,0.0476,0
950673,261,261,228,261,261,261,261,261,261,261,261,0.02899,0.02899,0.02185,0.02185,0.02175,0.02889,0.02889,0.02175,0.02165,0.01145,0
950693,927,927,766,926,926,926,927,926,926,926,927,0.06527,0.05739,0.06175,0.06316,0.06527,0.05962,0.03451,0.06045,0.05767,0.04458,0
950752,325,324,326,326,326,326,325,326,326,326,325,0.10094,0.12741,0.12751,0.12751,0.12444,0.12195,0.03698,0.12741,0.12434,0.11849,0
950760,301,301,320,320,320,320,301,320,320,320,301,0.18493,0.17423,0.17856,0.18492,0.17572,0.15859,0.12956,0.17541,0.1692,0.14053,0
951469,233,234,234,234,203,234,233,234,234,234,233,0.18732,0.14306,0.17891,0.18732,0.18367,0.18717,0.13172,0.17463,0.16824,0.14074,0
951472,713,713,723,723,723,720,713,723,723,724,713,0.22265,0.24244,0.23968,0.24243,0.23596,0.21808,0.13578,0.23833,0.22952,0.2009,0
951484,719,720,738,739,731,740,721,738,738,738,721,0.07124,0.08449,0.07011,0.07148,0.08448,0.0577,0.05346,0.06873,0.06601,0.05198,0
951499,409,409,410,410,410,410,409,410,410,410,409,0.31947,0.35228,0.33799,0.33557,0.34338,0.35229,0.29193,0.33547,0.33049,0.29332,0
951501,336,336,337,338,338,338,336,338,338,338,336,0.27056,0.26071,0.26781,0.27066,0.26771,0.26453,0.16837,0.26771,0.26761,0.24952,0
951603,247,216,232,233,233,221,216,233,233,221,216,0.14089,0.12337,0.14089,0.12688,0.12688,0.12615,0.0618,0.12678,0.12026,0.09657,0
951604,229,222,235,235,235,217,229,235,235,235,228,0.12819,0.09105,0.11388,0.12624,0.12819,0.09582,0.07517,0.10515,0.10053,0.08097,0
951881,1179,1175,1177,1177,1178,1177,1175,1177,1177,1177,1175,0.09692,0.07923,0.08125,0.08152,0.09693,0.0767,0.05382,0.08011,0.07713,0.06909,0
951886,613,610,611,611,611,611,615,611,611,611,615,0.37526,0.39281,0.39279,0.38939,0.37143,0.37226,0.26846,0.37615,0.37133,0.3203,0
951896,1212,1211,1159,1217,1217,1217,1213,1217,1217,1217,1212,0.24986,0.25693,0.25693,0.20943,0.20532,0.20699,0.18098,0.20449,0.20204,0.18147,0
951905,884,886,882,882,791,882,884,882,882,882,884,0.04515,0.05526,0.05009,0.05009,0.05525,0.05158,0.02873,0.04895,0.04885,0.04505,0
951914,624,617,623,623,625,623,623,623,623,623,623,0.13416,0.13443,0.13444,0.13416,0.13202,0.12895,0.10911,0.12533,0.12267,0.10881,0
951961,945,944,979,957,952,957,945,957,957,957,945,0.14972,0.13832,0.14708,0.12897,0.14972,0.12502,0.08679,0.12793,0.12703,0.11369,0
951962,966,965,967,967,967,968,966,967,967,968,966,0.16914,0.13634,0.16391,0.16913,0.16913,0.15544,0.07678,0.15971,0.15862,0.13684,0
951967,930,930,941,941,948,941,930,941,941,941,930,0.08075,0.10304,0.09693,0.0969,0.10304,0.08517,0.05766,0.09474,0.09212,0.07121,0
951980,991,967,990,990,990,990,989,990,990,990,989,0.25019,0.21268,0.24618,0.24436,0.24829,0.25019,0.13042,0.24126,0.23972,0.21617,0
952655,79,79,92,93,93,92,79,93,93,92,79,0.14255,0.1728,0.1729,0.16208,0.16198,0.1398,0.09819,0.16198,0.16188,0.1397,0
952660,113,112,112,112,112,112,113,112,112,112,112,0.15536,0.23438,0.17027,0.17027,0.1788,0.23438,0.15526,0.17017,0.17007,0.15391,0
952872,1230,1249,1221,1220,1224,1219,1217,1220,1220,1220,1220,0.08256,0.10198,0.01176,0.01104,0.10198,0.00736,0.05887,0.01094,0.01064,0.00585,0
952873,1158,1134,1169,1179,1169,1176,1163,1179,1179,1179,1163,0.12809,0.15649,0.1565,0.13797,0.14402,0.14032,0.07485,0.13256,0.12927,0.11461,0
952890,472,472,471,471,471,471,472,471,471,471,472,0.07699,0.07467,0.07699,0.07072,0.07492,0.0662,0.05946,0.07062,0.06853,0.06417,0
952892,463,464,469,469,469,469,464,469,469,469,464,0.33631,0.39043,0.38319,0.3853,0.39025,0.39043,0.2981,0.38107,0.37927,0.37174,0
953099,892,967,857,871,871,871,899,871,871,871,899,0.47761,0.44832,0.47761,0.45325,0.45345,0.46468,0.30327,0.4495,0.44631,0.4194,0
953102,600,616,637,668,668,635,620,668,668,668,620,0.70537,0.61733,0.69734,0.69541,0.69895,0.70537,0.55543,0.68912,0.68778,0.63145,0
953114,244,244,237,237,225,237,244,237,237,237,237,0.06282,0.06194,0.04731,0.04731,0.04301,0.06282,0.04739,0.04301,0.04291,0.03321,0
953115,263,263,272,272,272,272,263,272,272,272,263,0.08552,0.06435,0.07817,0.07817,0.08552,0.07954,0.05913,0.07807,0.07797,0.07119,0
953128,109,109,109,109,109,109,109,109,109,109,109,0.45461,0.62722,0.62728,0.61848,0.62722,0.54016,0.32933,0.61838,0.61828,0.54006,0
953131,100,101,107,107,107,107,100,107,107,107,100,0.38581,0.3918,0.38001,0.3847,0.3918,0.3613,0.3059,0.36443,0.33411,0.30496,0
953133,113,111,128,128,128,128,113,128,128,128,113,0.46571,0.48406,0.47099,0.46357,0.46379,0.48405,0.30389,0.46347,0.45613,0.44661,0
953134,132,130,114,114,128,124,129,114,128,128,128,0.44595,0.44245,0.40742,0.36787,0.33856,0.44596,0.31838,0.36777,0.33846,0.30808,0
953164,86,75,86,86,86,85,86,86,86,86,86,0.27562,0.28159,0.28159,0.27074,0.27124,0.23169,0.19865,0.27064,0.24873,0.20945,0
953178,583,581,591,589,591,593,583,591,591,591,583,0.14706,0.18515,0.18343,0.18515,0.18011,0.17747,0.09339,0.18172,0.18001,0.16645,0
953181,769,772,772,771,746,730,769,771,763,763,763,0.17102,0.17178,0.15951,0.15833,0.17178,0.16217,0.13787,0.15364,0.14925,0.12674,0
953227,325,325,325,325,325,315,325,325,325,325,325,0.09679,0.08312,0.04343,0.0405,0.04045,0.0968,0.06769,0.0404,0.03735,0.02962,0
953420,369,371,372,372,305,372,371,372,372,372,371,0.13855,0.14926,0.14468,0.14194,0.14926,0.13939,0.10247,0.13922,0.13912,0.11771,0
953432,1997,1998,1997,1997,1999,1997,1998,1997,1997,1997,1997,0.03223,0.02671,0.02599,0.02296,0.03223,0.02391,0.01975,0.02145,0.02065,0.01653,0
953434,2120,2134,2101,2119,2118,2070,2121,2119,2119,2119,2119,0.0439,0.03722,0.04389,0.03416,0.0342,0.03974,0.0266,0.0321,0.03061,0.02568,0
953449,2038,2042,1936,2057,2097,2060,2054,2057,2080,2080,2054,0.18673,0.19386,0.17706,0.16601,0.16345,0.19386,0.12368,0.16171,0.15966,0.14697,0
953474,162,162,170,170,168,170,162,170,170,170,170,0.12938,0.11065,0.06976,0.0639,0.12939,0.06951,0.11055,0.0638,0.06093,0.04549,0
953516,725,720,724,724,724,724,724,724,724,724,724,0.04694,0.06318,0.06317,0.0604,0.05774,0.05806,0.01026,0.05902,0.05764,0.05508,0
953520,687,687,692,692,692,690,688,692,692,690,688,0.12684,0.12768,0.12472,0.12768,0.12756,0.12761,0.09528,0.12325,0.11723,0.10874,0
953532,281,282,284,284,297,284,281,284,285,285,281,0.32457,0.30968,0.32458,0.31386,0.31008,0.27529,0.23787,0.31376,0.30656,0.26335,0
953536,442,442,442,442,444,442,442,442,442,442,442,0.03956,0.03451,0.0348,0.03264,0.03702,0.03956,0.01953,0.03254,0.03244,0.02418,0
953680,656,656,630,656,659,656,656,656,656,656,656,0.06295,0.05382,0.06305,0.02794,0.02784,0.03149,0.04326,0.02642,0.02632,0.01733,0
953792,1583,1582,1580,1580,1580,1579,1582,1580,1580,1580,1582,0.07963,0.08329,0.07974,0.08038,0.08055,0.08329,0.05819,0.0791,0.0779,0.07537,0
953830,389,397,368,368,368,367,389,368,368,368,389,0.15439,0.14084,0.15439,0.15436,0.15438,0.14791,0.09386,0.1516,0.14882,0.14133,0
953872,161,160,155,155,155,155,161,155,155,155,161,0.16617,0.20627,0.20624,0.20628,0.19343,0.17138,0.09392,0.19975,0.19333,0.15819,0
953980,312,312,315,310,310,310,312,310,310,310,310,0.07641,0.06669,0.07652,0.04958,0.04948,0.05441,0.06659,0.04948,0.04938,0.04052,0
954060,96,98,97,97,96,97,96,97,97,97,97,0.25699,0.25982,0.21466,0.20457,0.21487,0.25982,0.20238,0.20447,0.19414,0.19404,0
954250,520,522,540,540,540,525,520,540,540,540,540,0.02401,0.02629,0.01444,0.01269,0.0162,0.02629,0.02116,0.01259,0.01249,0.01239,0
954253,499,499,505,505,505,505,499,505,505,505,505,0.04181,0.03533,0.03385,0.03977,0.03577,0.04182,0.02256,0.03375,0.03175,0.01975,0
954255,539,473,524,539,470,539,539,539,539,539,539,0.10062,0.10338,0.10347,0.09636,0.0968,0.09215,0.08399,0.08495,0.08485,0.06908,0
954268,389,392,391,391,315,390,391,391,391,391,391,0.11541,0.09683,0.1026,0.1026,0.10611,0.11542,0.07879,0.1025,0.09994,0.09984,0
954355,823,758,951,951,951,869,818,951,951,869,818,0.28818,0.32169,0.31839,0.32169,0.3209,0.30588,0.22643,0.31621,0.31198,0.26873,0
954359,953,846,904,904,903,904,904,904,904,904,904,0.08269,0.20249,0.19432,0.19654,0.20147,0.20249,0.04273,0.19322,0.19012,0.18312,0
954360,831,828,885,885,884,842,831,885,885,885,885,0.18362,0.21886,0.11423,0.11767,0.11844,0.21887,0.1244,0.10968,0.10775,0.09222,0
954377,364,361,370,370,370,370,364,370,370,370,364,0.43133,0.40512,0.43132,0.41129,0.40901,0.40844,0.34533,0.4028,0.40038,0.37049,0
954395,182,184,187,187,187,187,184,187,187,187,184,0.52422,0.53829,0.5384,0.52183,0.52172,0.50212,0.38387,0.51644,0.51634,0.48712,0
954435,403,397,399,399,400,399,398,399,399,399,398,0.12917,0.12816,0.09803,0.09562,0.10298,0.12917,0.08913,0.09552,0.09542,0.0902,0
954438,400,380,398,398,398,398,398,398,398,398,398,0.10259,0.1293,0.12172,0.1294,0.12415,0.11447,0.04664,0.1192,0.1191,0.10745,0
955517,371,371,381,376,383,380,371,380,380,380,371,0.08653,0.06774,0.08243,0.07986,0.08653,0.0643,0.05318,0.07976,0.07608,0.06252,0
955520,229,229,281,281,281,277,229,281,281,277,277,0.09937,0.1265,0.11573,0.11575,0.1265,0.09,0.09236,0.10851,0.10841,0.07061,0
955522,574,574,595,594,595,599,575,595,595,599,575,0.35217,0.35377,0.35197,0.35377,0.34676,0.34729,0.22758,0.34504,0.33635,0.32322,0
955525,2561,2561,2560,2564,2486,2531,2561,2565,2565,2565,2565,0.03973,0.03892,0.00645,0.00566,0.03974,0.00995,0.03617,0.00487,0.0041,0.00321,0
955555,341,353,341,341,341,341,347,341,341,341,347,0.15925,0.15211,0.15031,0.15319,0.15017,0.15925,0.09418,0.14739,0.14445,0.11769,0
955556,119,119,96,119,122,119,119,119,119,119,119,0.24904,0.22491,0.21495,0.21495,0.24904,0.21376,0.13932,0.21485,0.21475,0.17257,0
955562,369,366,339,365,345,365,365,365,365,365,365,0.25395,0.28125,0.27532,0.27532,0.2753,0.28126,0.21936,0.27522,0.27243,0.26277,0
955817,75,75,78,78,78,78,75,78,78,78,75,0.52032,0.58909,0.58909,0.56341,0.57423,0.5718,0.31135,0.56331,0.55578,0.51481,0
955818,411,411,422,422,422,422,411,422,422,422,411,0.19905,0.16726,0.19176,0.19905,0.19555,0.17206,0.10016,0.19166,0.18863,0.1665,0
955958,1333,1331,1337,1332,1332,1355,1333,1332,1332,1332,1333,0.15953,0.14455,0.15952,0.14309,0.14669,0.13919,0.10478,0.13947,0.13693,0.11905,0
