,OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len,per_indel_div
10995,794087,182,93,58,35,4,Mus,14,Pan,0.046453546,18,7.75,9.0,9,4,Mus,13,Rattus,18,23,1.277777778,1,0.177271,29.2563,-1521.81,165.0371465,5.1862936,0.57665,4.645354645
10998,964952,298,370,203,167,24,Gorilla,44,Rattus,0.112873703,67,15.41666667,19.0,23,1,Rattus,24,Gorilla,67,36,0.537313433,1,1.71177,340.095,-2827.9,198.6803134,582.1644182,0.30968,11.28737035
11000,971542,272,141,72,69,3,Gorilla,15,Pan,0.047125668,15,8.294117647,12.0,12,3,Pan,12,Mus,15,3,0.2,1,0.131689,34.3293,-1996.61,260.6846434,4.5207912,0.3186,4.712566845
11006,1018822,372,52,47,5,0,Gorilla,15,Mus,0.012707722,15,4.0,1.0,1,0,Gorilla,14,Mus,15,42,2.8,1,5.14031,1329.33,-3504.15,258.6089166,6833.168292,0.06133,1.270772239
11010,1017892,315,248,133,115,9,Rattus,32,Macaca,0.071572872,32,22.54545455,23.0,23,9,Rattus,32,Macaca,32,18,0.5625,1,3.15946,823.58,-1950.72,260.6711273,2602.068067,0.06744,7.157287157
11018,1010861,578,88,57,31,2,Mus,30,Gorilla,0.01384083,31,3.034482759,1.0,1,1,Mus,29,Gorilla,31,26,0.838709677,1,2.79867,1334.29,-4570.98,476.7586032,3734.237394,0.03934,1.384083045
11022,813868,2205,495,293,202,0,Macaca,186,Rattus,0.020408163,186,35.35714286,4.0,4,0,Macaca,182,Rattus,186,91,0.489247312,1,0.366836,727.411,-19781.7,1982.932428,266.8405416,0.31108,2.040816327
11023,813876,302,131,86,45,9,Mus,39,Rattus,0.039434076,50,4.678571429,2.0,7,1,Mus,20,Rattus,50,41,0.82,1,0.438304,107.388,-2486.37,245.008031,47.06859,0.55477,3.943407586
11025,949574,266,1,1,0,0,Mus,1,Rattus,0.000341763,1,1.0,1.0,1,0,Mus,1,Rattus,1,1,1.0,1,0.0074876,1.98653,-1875.57,265.3093114,0.0148743,0.2127,0.03417635
11031,1014084,885,96,72,24,3,Rattus,51,Gorilla,0.009861325,54,3.555555556,2.0,3,1,Mus,44,Gorilla,54,48,0.888888889,1,0.160253,133.002,-7722.72,829.9501413,21.3139695,0.41527,0.986132512
11032,994822,1048,262,152,110,21,Gorilla,35,Pan,0.022727273,56,6.390243902,3.0,16,1,Pan,17,Gorilla,56,42,0.75,1,0.402676,354.055,-11355.4,879.2552822,142.5694512,0.49004,2.272727273
11033,994861,2427,2689,1691,998,128,V5,509,Macaca,0.100722928,653,16.49693252,6.0,1,1,Mus,256,Macaca,653,693,1.061255743,1,1.06845,1430.22,-24586.3,1338.593289,1528.118559,0.29529,10.07229277
11039,736823,782,434,307,127,24,Gorilla,182,Mus,0.050453383,206,6.289855072,4.0,1,1,Mus,78,Mus,206,180,0.873786408,1,0.431623,277.345,-8369.99,642.5630701,119.7084809,0.52176,5.045338293
11041,736848,525,867,448,419,1,Rattus,112,Gorilla,0.15012987,113,45.63157895,83.0,83,1,Rattus,111,Gorilla,113,29,0.256637168,1,0.722117,320.286,-4303.13,443.5375431,231.2839655,0.2661,15.01298701
11045,816247,846,771,479,292,58,Homo,145,Pan,0.082849774,246,11.17391304,8.0,5,1,Mus,60,Pan,246,187,0.760162602,1,2.46993,1246.37,-9504.42,504.6175398,3078.446654,0.28732,8.284977434
11047,628758,1014,29,16,13,1,Mus,5,Rattus,0.002599964,6,1.035714286,1.0,1,1,Mus,2,Rattus,6,3,0.5,1,0.0103143,10.3998,-7668.35,1008.289462,0.1072667,0.43936,0.259996414
11048,628759,1151,59,32,27,1,Mus,7,Pan,0.004659979,8,1.404761905,1.0,1,1,Mus,2,Rattus,8,5,0.625,1,0.14053,155.009,-9510.99,1103.031381,21.7834148,0.30305,0.465997946
11055,807275,1096,16,9,7,0,Mus,2,Pan,0.00132714,3,1.0,1.0,1,0,Mus,1,Rattus,3,2,0.666666667,1,0.317459,336.115,-8667.74,1058.766644,106.7027318,0.10805,0.132714001
11057,300304,958,278,274,4,0,Homo,95,Gorilla,0.026380717,167,27.8,24.5,2,0,Homo,60,Gorilla,167,270,1.616766467,1,6.17627,1523.5,-12779.2,246.6699157,9409.547345,0.04111,2.63807174
11060,947343,1500,566,367,199,39,Homo,156,Pan,0.03430303,172,14.15,13.0,1,1,Mus,155,Pan,172,168,0.976744186,1,1.84186,1311.84,-14635.1,712.2365435,2416.225622,0.09565,3.43030303
11061,947351,652,102,53,49,5,Gorilla,10,Pan,0.014221974,14,5.368421053,9.0,9,1,Pan,9,Mus,14,4,0.285714286,1,0.0844585,54.4377,-4451.06,644.5496901,4.5977265,0.12261,1.422197434
11062,661714,897,1846,1143,703,116,Homo,327,Pan,0.187088274,442,15.25619835,3.0,1,1,Mus,295,Pan,442,440,0.995475113,1,0.707794,369.706,-9367.74,522.3355948,261.6756886,1.25968,18.7088274
11064,661718,501,57,32,25,5,Mus,6,Gorilla,0.01034295,11,4.384615385,5.0,5,1,Gorilla,5,Mus,11,7,0.636363636,1,0.762234,346.979,-4103.69,455.2132285,264.4791911,0.13085,1.034295046
11065,602812,596,248,127,121,3,Macaca,56,Mus,0.037827944,61,3.701492537,1.0,1,1,Mus,29,Mus,61,6,0.098360656,1,0.109951,60.8721,-5184.07,553.629344,6.6929483,0.69628,3.782794387
11066,603109,673,267,186,81,15,Pan,105,Rattus,0.03606646,121,5.448979592,2.0,1,1,Mus,61,Rattus,121,105,0.867768595,1,0.763657,434.692,-6373.42,569.2241412,331.9555886,0.24409,3.606645954
11067,946652,138,39,26,13,1,Gorilla,7,Pan,0.0256917,9,2.052631579,1.0,1,1,Mus,6,Pan,9,13,1.444444444,1,0.141801,17.594,-1092.66,124.0752886,2.4948468,0.80697,2.56916996
11071,966434,381,24,12,12,0,Pan,6,Mus,0.005726557,6,6.0,6.0,6,0,Pan,6,Mus,6,0,0.0,1,0.0703087,26.1704,-3031.17,372.2213609,1.8400068,0.31483,0.572655691
11072,966475,468,12,7,5,0,Gorilla,3,Mus,0.002331002,3,1.090909091,1.0,1,0,Gorilla,2,Mus,3,2,0.666666667,1,0.264097,119.245,-3325.97,451.5197068,31.4922468,0.13404,0.233100233
11074,966426,1076,328,183,145,27,Macaca,37,Rattus,0.027712065,69,3.153846154,1.0,1,1,Mus,16,Mus,69,38,0.550724638,1,0.230133,223.497,-9658.54,971.1645005,51.4340351,0.47383,2.771206489
11076,962916,495,231,192,39,0,Mus,57,Rattus,0.042424242,63,21.0,15.0,15,0,Mus,48,Rattus,63,153,2.428571429,1,13.9447,1854.96,-4448.09,133.0225821,25866.86071,0.04307,4.242424242
11082,809228,1238,428,246,182,35,Pan,54,Gorilla,0.031428991,94,10.97435897,1.0,1,1,Mus,47,Gorilla,94,64,0.680851064,1,0.889091,900.355,-13366.3,1012.669119,800.4975273,0.25318,3.142899104
11088,756018,669,201,114,87,17,Mus,29,Macaca,0.027313494,45,2.644736842,2.0,1,1,Mus,13,Macaca,45,27,0.6,1,0.0740321,45.797,-6393.39,618.6100354,3.3904481,1.10477,2.731349368
11089,756023,232,172,90,82,5,Mus,25,Pan,0.067398119,28,2.915254237,2.0,1,1,Mus,13,Pan,28,8,0.285714286,1,0.319185,63.5174,-1870.62,198.9986998,20.2738013,0.53604,6.739811912
11090,1031530,364,74,39,35,5,Pan,10,Rattus,0.018481518,14,3.363636364,3.5,1,1,Mus,6,Mus,14,4,0.285714286,1,0.169493,58.8183,-3080.99,347.0249509,9.9692901,0.28109,1.848151848
11092,961520,588,336,244,92,9,Homo,82,Pan,0.051948052,138,16.8,9.0,9,4,Mus,73,Pan,138,152,1.101449275,1,0.782987,355.485,-5867.29,454.0113693,278.3401337,0.39005,5.194805195
11095,963566,772,272,202,70,14,Rattus,71,Macaca,0.032030146,146,17.0,14.0,14,1,Mus,57,Macaca,146,132,0.904109589,1,1.41604,875.921,-6992.89,618.5708031,1240.339173,0.17971,3.203014602
11098,963658,885,519,315,204,39,Rattus,101,Pan,0.053312789,150,7.746268657,1.0,1,1,Mus,60,Pan,150,111,0.74,1,0.40962,295.019,-8835.83,720.2260632,120.8456828,0.57198,5.331278891
11105,810482,461,372,201,171,30,Mus,37,Pan,0.073358312,60,9.538461538,6.0,3,3,Mus,21,Mus,60,30,0.5,1,0.572954,207.352,-4657.36,361.8999082,118.8031578,0.49223,7.335831197
11111,746783,709,388,267,121,24,Mus,145,Pan,0.049749968,171,16.86956522,2.0,1,1,Mus,145,Pan,171,146,0.85380117,1,1.21397,602.356,-7522.76,496.1868909,731.2421133,0.3743,4.974996794
11117,808953,504,494,263,231,39,Rattus,48,V2,0.089105339,78,3.983870968,3.0,1,1,Mus,17,Pan,78,32,0.41025641,1,0.400914,166.085,-4087.16,414.2659024,66.5858017,0.56858,8.910533911
11118,975108,933,201,151,50,10,Mus,54,Macaca,0.019584917,67,15.46153846,10.0,10,10,Mus,44,Pan,67,101,1.507462687,1,6.6142,1517.39,-11667.9,229.4139881,10036.32094,0.04928,1.958491669
11119,975116,800,688,441,247,7,Mus,147,Rattus,0.078181818,210,12.98113208,3.0,1,1,Mus,131,Rattus,210,194,0.923809524,1,0.14205,99.6356,-7812.46,701.4121788,14.153237,1.01037,7.818181818
11120,975119,391,13,13,0,0,Mus,13,Rattus,0.003022553,13,4.333333333,3.0,8,0,Mus,8,Rattus,13,13,1.0,1,1.63527,579.807,-2788.06,354.5634666,948.1409929,0.06195,0.302255289
11125,944479,696,26,13,13,1,Pan,5,Rattus,0.003396029,5,1.0,1.0,1,1,Mus,1,Mus,5,0,0.0,1,0.0384196,26.6349,-5250.64,693.2633343,1.0233022,0.07596,0.339602926
11136,952232,292,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,387,633,1.635658915,0,1e-06,1e-06,-3285.78,1.0,0.0,0.10285,0.0
11142,746274,1173,542,298,244,46,Macaca,52,Mus,0.042005735,105,4.672413793,2.0,1,1,Mus,24,Mus,105,54,0.514285714,1,0.700711,648.97,-11134.8,926.1592868,454.7404177,0.39248,4.20057351
11147,793864,106,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,171,170,0.994152047,0,1e-06,1e-06,-1222.45,1.0,0.0,0.53931,0.0
11151,808646,902,452,313,139,27,V2,76,Rattus,0.045555332,134,18.83333333,27.0,27,1,Pan,39,Rattus,134,174,1.298507463,1,7.61781,1836.2,-8689.32,241.040404,13987.82272,0.07399,4.555533159
11153,986681,269,21,11,10,1,Rattus,2,Mus,0.007096992,3,1.0,1.0,1,1,Mus,1,Mus,3,1,0.333333333,1,0.135267,34.9528,-2096.57,258.3985747,4.7279604,0.29226,0.709699223
11156,986813,1077,30,18,12,1,Pan,9,Mus,0.002532287,10,1.363636364,1.0,1,1,Mus,5,Mus,10,6,0.6,1,0.173211,176.945,-9275.68,1021.557522,30.6488204,0.31179,0.253228665
11159,968877,514,217,116,101,11,Rattus,28,Macaca,0.038379908,37,3.616666667,1.0,1,1,Mus,25,Macaca,37,15,0.405405405,1,0.248054,108.336,-4542.35,436.7436123,26.8731781,0.73414,3.837990803
11160,968886,159,7,4,3,0,Mus,1,Pan,0.004002287,1,1.0,1.0,1,0,Mus,1,Pan,1,1,1.0,1,0.0114199,1.81209,-1070.55,158.6782721,0.0206939,0.38849,0.400228702
11161,968904,546,118,66,52,5,Mus,14,Pan,0.01964702,19,3.933333333,1.0,1,1,Mus,13,Pan,19,14,0.736842105,1,0.130599,67.841,-4737.68,519.4603328,8.8599668,0.38415,1.964701965
11162,603658,778,1597,807,790,60,Rattus,158,Mus,0.186609021,175,49.90625,30.0,2,2,Mus,126,Mus,175,17,0.097142857,1,7.68377,1864.34,-7747.7,242.6334989,14325.15976,0.05086,18.66090208
11165,993892,239,18,12,6,0,Mus,4,Rattus,0.00684671,6,1.2,1.0,1,0,Mus,4,Rattus,6,6,1.0,1,0.0398939,9.33985,-1734.27,234.117246,0.372603,0.47738,0.684670978
11168,1004626,762,354,188,166,22,Rattus,34,Mus,0.042233357,55,14.16,13.0,20,1,Mus,20,Mus,55,22,0.4,1,3.30141,1441.23,-7252.49,436.5498378,4758.091134,0.10207,4.223335719
11169,712773,621,472,267,205,40,Pan,56,Gorilla,0.069096765,99,12.42105263,16.0,3,3,Mus,26,Gorilla,99,62,0.626262626,1,1.47632,635.589,-5730.41,430.5225154,938.3327525,0.31526,6.909676475
11176,978534,525,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,64,64,1.0,0,1e-06,1e-06,-6914.33,1.0,0.0,0.27812,0.0
11177,646027,320,96,50,46,5,Macaca,15,Mus,0.027272727,15,3.0,3.0,5,1,Mus,5,Mus,15,4,0.266666667,1,0.0544086,16.4519,-2866.71,302.3768301,0.8951248,1.05285,2.727272727
11179,646029,317,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,15,4,0.266666667,0,1e-06,1e-06,-4287.58,1.0,0.0,0.16461,0.0
11180,814572,1051,254,180,74,14,Mus,107,Gorilla,0.021970418,121,8.466666667,1.0,1,1,Mus,94,Gorilla,121,106,0.876033058,1,1.72822,1297.02,-9789.07,750.4947287,2241.535904,0.1521,2.197041778
11187,814838,684,449,249,200,40,Mus,49,Rattus,0.059675704,89,7.360655738,2.0,1,1,Mus,30,Pan,89,49,0.550561798,1,0.103794,64.9768,-6092.88,626.0169181,6.744202,0.89504,5.967570441
11188,814842,822,70,70,0,0,Mus,70,Pan,0.00774165,70,70.0,70.0,70,0,Mus,70,Pan,70,70,1.0,1,0.536133,412.38,-6362.8,769.174813,221.0905265,0.12546,0.774165008
11189,809416,429,48,28,20,0,Mus,7,Pan,0.010171647,8,2.4,2.0,4,0,Mus,4,Pan,8,8,1.0,1,0.0736935,30.6724,-3580.41,416.2158128,2.2603565,0.39964,1.017164654
11192,803104,640,168,84,84,0,Pan,28,Mus,0.023863636,28,28.0,28.0,28,0,Pan,28,Mus,28,0,0.0,1,0.414446,242.321,-5432.49,584.6865454,100.4289692,0.23071,2.386363636
11193,803105,772,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,28,0,0.0,0,1e-06,1e-06,-11294.4,1.0,0.0,0.20474,0.0
11196,753460,420,318,227,91,16,Homo,72,Macaca,0.068831169,96,9.636363636,3.0,15,1,Pan,56,Pan,96,136,1.416666667,1,1.39108,396.959,-4378.46,285.3602956,552.2017257,0.36943,6.883116883
11201,1032175,1572,958,559,399,58,Rattus,139,Gorilla,0.055401342,228,13.12328767,1.0,1,1,Mus,93,Gorilla,228,160,0.701754386,1,1.04158,1255.66,-15303.6,1205.5339,1307.870343,0.28143,5.540134166
11208,971821,521,387,227,160,8,Macaca,122,Mus,0.067527482,127,3.757281553,1.0,1,1,Mus,80,Mus,127,67,0.527559055,1,0.279797,116.248,-4627.79,415.4726462,32.5258417,0.96072,6.752748211
11210,822781,583,1338,724,614,110,Mus,125,Rattus,0.208638703,233,26.76,24.0,5,1,Rattus,85,Pan,233,110,0.472103004,1,0.69291,282.572,-4004.28,407.8047654,195.7969645,0.72396,20.86387026
11211,991739,439,53,53,0,0,Mus,53,Gorilla,0.010975357,53,53.0,53.0,53,0,Mus,53,Gorilla,53,53,1.0,1,0.949973,370.688,-3935.38,390.2089849,352.1435914,0.13118,1.097535722
11213,991741,502,70,55,15,0,Gorilla,43,Pan,0.012676566,43,6.363636364,3.0,3,0,Gorilla,40,Pan,43,40,0.930232558,1,0.48259,214.556,-4701.02,444.5927185,103.54258,0.26991,1.267656646
11215,581493,1424,16,8,8,1,Rattus,2,Mus,0.00102145,2,1.0,1.0,1,1,Mus,1,Mus,2,0,0.0,1,0.206458,287.648,-12372.1,1393.251896,59.3872308,0.10101,0.102145046
11217,811340,780,74,39,35,3,Pan,15,Mus,0.008624709,17,2.0,1.0,1,1,Mus,6,Mus,17,4,0.235294118,1,0.0944911,70.1547,-6385.52,742.4477014,6.6289948,0.52961,0.862470862
11218,811341,1219,405,237,168,12,Mus,96,Gorilla,0.030203595,108,7.641509434,3.0,3,1,Pan,69,Gorilla,108,69,0.638888889,1,0.56154,582.409,-12618.9,1037.163871,327.0459499,0.32248,3.02035946
11221,983297,910,284,177,107,18,Pan,41,Mus,0.028371628,82,6.454545455,6.0,6,1,Pan,24,Mus,82,70,0.853658537,1,1.52189,1045.74,-7157.85,687.1324472,1591.501249,0.20896,2.837162837
11222,983313,182,19,11,8,1,Mus,3,Homo,0.009490509,3,1.583333333,2.0,2,1,Mus,2,Pan,3,3,1.0,1,0.0332546,5.97834,-1152.38,179.7748281,0.1988073,0.30923,0.949050949
11224,1000206,799,439,325,114,19,Pan,187,Gorilla,0.0499488,206,9.145833333,3.0,1,1,Mus,168,Gorilla,206,211,1.024271845,1,0.816674,510.728,-7310.53,625.3756089,417.0982787,0.35274,4.994879964
11225,810494,1168,566,365,201,33,V2,129,Rattus,0.044053549,188,7.447368421,2.0,2,1,Mus,119,Rattus,188,164,0.872340426,1,0.827852,777.012,-10139.8,938.5880568,643.2509382,0.30939,4.405354919
11227,810502,363,460,275,185,6,Rattus,121,Mus,0.115201603,127,11.5,7.0,1,1,Rattus,112,Mus,127,90,0.708661417,1,3.33368,730.503,-3066.58,219.1281107,2435.263241,0.22327,11.52016028
11231,808121,610,183,128,55,0,Pan,53,Macaca,0.027272727,60,12.2,9.0,9,0,Pan,53,Macaca,60,73,1.216666667,1,3.32286,1322.77,-5591.1,398.0817729,4395.379522,0.07214,2.727272727
11245,756630,873,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,9,0,0.0,0,1e-06,1e-06,-11608.6,1.0,0.0,0.08564,0.0
11248,774218,769,560,435,125,22,Gorilla,254,Macaca,0.066201679,264,13.65853659,10.0,10,2,Mus,251,Macaca,264,310,1.174242424,1,7.38287,1537.51,-8426.23,208.2537008,11351.23645,0.11804,6.620167869
11251,1027864,726,662,419,243,43,V9,117,Gorilla,0.082895066,201,14.71111111,8.0,13,1,Mus,87,Gorilla,201,176,0.875621891,1,1.86477,873.818,-7011.0,468.5929096,1629.469592,0.33399,8.289506637
11253,1027873,715,151,111,40,8,Rattus,38,Mus,0.019198983,49,11.61538462,8.0,8,8,Mus,30,Mus,49,71,1.448979592,1,1.86589,1012.18,-6711.89,542.4649899,1888.61654,0.179,1.919898284
11261,1042340,597,138,107,31,1,Pan,76,Gorilla,0.021014162,77,11.5,1.0,1,1,Pan,75,Gorilla,77,76,0.987012987,1,1.08213,560.24,-5310.96,517.7196825,606.2525112,0.14245,2.101416172
11263,810173,1501,144,78,66,5,Macaca,27,Rattus,0.008721458,33,1.515789474,1.0,1,1,Mus,5,Rattus,33,12,0.363636364,1,0.220584,307.498,-13651.6,1394.017699,67.8291388,0.34664,0.872145842
11267,1037084,624,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,152,94,0.618421053,0,1e-06,1e-06,-6933.79,1.0,0.0,0.03605,0.0
11268,815973,1156,1568,883,685,87,Mus,297,Rattus,0.123309217,337,17.81818182,14.5,2,1,Mus,81,Rattus,337,198,0.587537092,1,0.791028,665.863,-10583.8,841.7691915,526.7162772,0.50408,12.33092167
11271,810139,869,683,588,95,7,Rattus,220,Pan,0.071450989,220,7.850574713,2.0,1,1,Mus,199,Mus,220,493,2.240909091,1,0.573277,353.77,-10028.4,617.1013315,202.8082043,0.76921,7.14509886
11272,810140,585,720,376,344,17,Rattus,82,Mus,0.111888112,95,15.31914894,5.0,1,1,Mus,69,Gorilla,95,32,0.336842105,1,0.281374,143.463,-5049.95,509.8658725,40.3667582,0.53513,11.18881119
11284,999204,315,24,12,12,1,Rattus,3,Mus,0.006926407,3,1.714285714,2.0,2,1,Mus,2,Mus,3,0,0.0,1,0.0377283,11.7825,-1894.22,312.2987254,0.4445337,0.18666,0.692640693
11285,999238,677,39,20,19,1,Pan,8,Mus,0.005237008,9,1.444444444,1.0,1,1,Mus,3,Mus,9,1,0.111111111,1,0.0444778,29.5376,-5323.9,664.0975948,1.3137675,0.41448,0.523700819
11291,674449,256,72,48,24,0,Pan,24,Mus,0.025568182,24,24.0,24.0,24,0,Pan,24,Mus,24,24,1.0,1,0.324441,79.0719,-1459.01,243.7173477,25.6541663,0.15011,2.556818182
11297,1033268,126,12,6,6,0,Pan,3,Mus,0.008658009,3,3.0,3.0,3,0,Pan,3,Mus,3,0,0.0,1,0.0354171,4.40417,-877.033,124.3515138,0.1559829,0.29983,0.865800866
11298,930753,118,52,26,26,2,Mus,6,Rattus,0.040061633,6,3.25,4.0,4,2,Mus,4,Rattus,6,0,0.0,1,0.119971,12.4421,-973.235,103.7092297,1.4926912,1.16883,4.006163328
11300,930774,1191,508,272,236,31,Pan,73,Rattus,0.038775666,79,4.417391304,1.0,1,1,Mus,28,Mus,79,36,0.455696203,1,0.114482,126.4,-11074.6,1104.103702,14.4705248,0.68893,3.877566598
11303,1028298,396,454,237,217,27,Homo,45,Pan,0.104224059,60,11.64102564,8.0,4,1,Mus,29,Mus,60,20,0.333333333,1,1.16307,321.744,-3675.36,276.6333927,374.2107941,0.39024,10.42240588
11304,810160,1912,1147,645,502,20,Mus,164,Gorilla,0.054535945,166,9.25,3.0,3,1,Mus,57,Pan,166,143,0.861445783,1,0.166771,292.845,-20554.8,1755.970762,48.8380535,0.53968,5.453594523
11306,999710,1437,492,257,235,29,Pan,69,Rattus,0.031125451,86,3.440559441,2.0,1,1,Mus,13,Mus,86,22,0.255813953,1,0.47704,582.462,-14819.3,1220.99195,277.8576725,0.37876,3.112545075
11311,1029160,1028,218,134,84,16,Pan,50,Gorilla,0.019278387,68,8.384615385,4.0,13,1,Mus,47,Gorilla,68,50,0.735294118,1,0.43227,411.751,-9474.07,952.5319823,177.9876048,0.18039,1.927838698
11315,790742,210,33,18,15,3,Mus,3,Mus,0.014285714,6,1.5,1.5,1,1,Mus,2,Mus,6,3,0.5,1,0.0584691,12.0905,-1582.82,206.7844383,0.7069207,0.23008,1.428571429
11317,1031650,536,414,230,184,0,Macaca,50,Mus,0.070217096,50,29.57142857,44.0,44,0,Macaca,44,Mus,50,46,0.92,1,1.41289,684.32,-4342.87,484.3406068,966.8688848,0.07414,7.021709634
11320,939620,635,89,49,40,2,Mus,12,Macaca,0.012741589,12,1.648148148,1.0,1,1,Mus,6,Pan,12,9,0.75,1,0.0243619,15.1567,-6034.77,622.1476978,0.369246,0.81037,1.274158912
11321,939623,397,242,128,114,10,Rattus,26,Pan,0.055415617,32,3.967213115,3.0,1,1,Mus,16,Pan,32,14,0.4375,1,0.242031,84.1407,-3182.76,347.64431,20.3646578,0.59743,5.541561713
11324,680644,439,112,63,49,1,Rattus,15,Pan,0.023193208,16,5.333333333,1.0,1,1,Mus,14,Pan,16,14,0.875,1,0.587799,225.794,-3346.29,384.1347127,132.7214874,0.24891,2.31932077
11326,930577,492,113,110,3,0,Mus,65,Gorilla,0.020879527,65,12.55555556,1.0,1,0,Mus,64,Gorilla,65,107,1.646153846,1,2.59601,973.094,-4557.63,374.8421616,2526.161755,0.12865,2.087952698
11330,815874,609,207,115,92,18,Rattus,23,Gorilla,0.030900134,41,5.594594595,7.0,2,1,Gorilla,10,Gorilla,41,23,0.56097561,1,0.194657,106.692,-5553.63,548.1025599,20.7683446,0.57757,3.090013435
11331,815877,773,101,77,24,0,Mus,52,Gorilla,0.011878161,53,12.625,8.0,8,0,Mus,52,Gorilla,53,53,1.0,1,0.659501,478.926,-5889.02,726.1945016,315.8521759,0.09518,1.187816065
11332,802373,292,10,5,5,0,Rattus,1,Mus,0.003113325,1,1.0,1.0,1,0,Rattus,1,Mus,1,0,0.0,1,0.121833,34.3394,-2393.81,281.8563115,4.1836721,0.28315,0.311332503
11337,803958,481,80,75,5,1,Mus,70,Gorilla,0.015120015,71,7.272727273,1.0,1,1,Mus,70,Gorilla,71,70,0.985915493,1,0.887146,370.327,-4129.15,417.4363633,328.5341167,0.17491,1.512001512
11338,803959,1305,1524,768,756,76,Rattus,154,Pan,0.106165099,159,21.46478873,3.0,1,1,Mus,136,Mus,159,12,0.075471698,1,5.40229,1456.09,-14498.1,269.5319948,7866.220446,0.09011,10.61650993
11339,804090,115,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,159,12,0.075471698,0,1e-06,1e-06,-1438.52,1.0,0.0,0.94664,0.0
11341,811096,220,40,30,10,0,Mus,22,Pan,0.016528926,22,2.857142857,2.0,2,0,Mus,19,Pan,22,20,0.909090909,1,0.414985,80.5308,-1948.5,194.0571346,33.419074,0.32619,1.652892562
11346,946272,754,50,25,25,0,Homo,5,Mus,0.006028454,5,5.0,5.0,5,0,Homo,5,Mus,5,0,0.0,1,0.187821,136.942,-6894.38,729.1090986,25.7205834,0.17761,0.60284543
11352,303017,964,128,117,11,1,Pan,109,Macaca,0.012070917,109,8.533333333,1.0,1,1,Rattus,109,Macaca,109,106,0.972477064,1,1.70004,1194.74,-8477.65,702.7716995,2031.10579,0.10774,1.207091664
11353,303019,452,35,20,15,0,Mus,5,Pan,0.007039421,5,5.0,5.0,5,0,Mus,5,Pan,5,5,1.0,1,0.0909209,39.7438,-3486.29,437.1250175,3.6135421,0.36189,0.703942076
11354,303221,169,101,51,50,0,Mus,11,Gorilla,0.054330285,11,9.181818182,10.0,10,0,Mus,10,Rattus,11,1,0.090909091,1,0.27509,38.5759,-1274.53,140.2301065,10.6118443,0.78179,5.43302851
11371,1005202,1780,544,485,59,9,V9,156,Pan,0.027783453,435,7.771428571,1.0,1,1,Mus,150,Pan,435,426,0.979310345,1,0.444059,651.109,-18494.6,1466.26687,289.1308114,0.49983,2.77834525
11374,808822,555,578,313,265,23,Gorilla,78,Macaca,0.094676495,101,28.9,26.5,23,23,Mus,78,Macaca,101,48,0.475247525,1,5.48401,1311.54,-5170.41,239.1571131,7192.498475,0.06667,9.467649468
11376,949801,514,11,7,4,0,Pan,5,Mus,0.001945525,5,1.222222222,1.0,1,0,Pan,3,Mus,5,3,0.6,1,0.132992,65.1598,-4272.56,489.9527791,8.6657321,0.36339,0.194552529
11378,949879,215,20,10,10,1,Mus,2,Rattus,0.00845666,2,1.818181818,2.0,2,1,Mus,2,Rattus,2,0,0.0,1,1.94969,384.967,-1426.06,197.4503639,750.5663102,0.04311,0.845665962
11379,807290,1062,104,59,45,7,Gorilla,17,Rattus,0.008902585,24,1.350649351,1.0,1,1,Mus,6,Rattus,24,14,0.583333333,1,0.149744,152.463,-8050.08,1018.157656,22.8304195,0.28313,0.890258517
11384,990059,154,93,52,41,1,Rattus,11,Mus,0.054899646,11,7.75,10.0,10,1,Mus,10,Mus,11,11,1.0,1,0.372238,53.5634,-933.978,143.8955722,19.9383329,0.18561,5.489964581
11386,1033995,292,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,11,11,1.0,0,1e-06,1e-06,-3666.15,1.0,0.0,0.3348,0.0
11387,1034007,205,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,11,11,1.0,0,1e-06,1e-06,-1764.18,1.0,0.0,0.02479,0.0
11390,789289,692,654,329,325,3,Rattus,67,Mus,0.085916973,69,20.4375,3.0,3,1,Pan,61,Mus,69,4,0.057971014,1,0.795081,476.657,-5712.27,599.5074716,378.9809242,0.19673,8.59169732
